Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078876,J390318 210811,521.48,REDACTED PERSONAL DATA,507287,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078877,J390319 210811,695.52,REDACTED PERSONAL DATA,507456,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078880,J389669 210811,1587.76,REDACTED PERSONAL DATA,385243,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078882,J390323 210811,1915.80,REDACTED PERSONAL DATA,507291,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078883,J390324 210811,1906.52,REDACTED PERSONAL DATA,507872,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078884,J390325 210811,552.60,REDACTED PERSONAL DATA,507873,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078890,J390331 210811,739.76,REDACTED PERSONAL DATA,509427,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078891,J389670 210811,965.56,REDACTED PERSONAL DATA,396821,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2011-07-19,3078894,J390334 210811,595.12,REDACTED PERSONAL DATA,509813,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078898,J390338 210811,1520.76,REDACTED PERSONAL DATA,510457,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078902,J389671 210811,1656.40,REDACTED PERSONAL DATA,456446,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078905,J390344 210811,3322.52,REDACTED PERSONAL DATA,511188,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078906,J390345 210811,821.60,REDACTED PERSONAL DATA,511184,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078908,J390347 210811,532.96,REDACTED PERSONAL DATA,511502,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078909,J390348 210811,704.08,REDACTED PERSONAL DATA,511500,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078910,J390349 210811,667.24,REDACTED PERSONAL DATA,511498,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078913,J389672 210811,796.96,REDACTED PERSONAL DATA,444991,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078914,J390352 210811,3564.72,REDACTED PERSONAL DATA,511537,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078915,J390353 210811,935.20,REDACTED PERSONAL DATA,511818,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078917,J390355 210811,670.44,REDACTED PERSONAL DATA,511822,Social Community Care,CAREFIRST DIRECT PAYMENTS
CWD SOUTH S17,9190,DIRECT PAYMENTS,2011-07-19,3078924,J389673 210811,851.88,REDACTED PERSONAL DATA,438415,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078926,J390363 210811,531.20,REDACTED PERSONAL DATA,512473,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078929,J390366 210811,840.12,REDACTED PERSONAL DATA,513141,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078932,J390369 210811,503.72,REDACTED PERSONAL DATA,513154,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078933,J390370 210811,1657.44,REDACTED PERSONAL DATA,513156,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078935,J389674 210811,740.48,REDACTED PERSONAL DATA,405921,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078941,J390377 210811,614.08,REDACTED PERSONAL DATA,513167,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078942,J390378 210811,871.32,REDACTED PERSONAL DATA,513144,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078943,J390379 210811,1045.12,REDACTED PERSONAL DATA,513271,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078950,J390385 210811,838.72,REDACTED PERSONAL DATA,514515,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078953,J390389 210811,722.16,REDACTED PERSONAL DATA,514808,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078954,J390390 210811,720.68,REDACTED PERSONAL DATA,514805,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078955,J390391 210811,866.16,REDACTED PERSONAL DATA,514835,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078956,J390392 210811,574.08,REDACTED PERSONAL DATA,514774,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078957,J389676 210811,680.60,REDACTED PERSONAL DATA,421175,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078960,J390395 210811,2850.08,REDACTED PERSONAL DATA,515198,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078961,J390396 210811,2583.96,REDACTED PERSONAL DATA,515343,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078962,J390397 210811,669.96,REDACTED PERSONAL DATA,515347,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078963,J390398 210811,847.80,REDACTED PERSONAL DATA,515353,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078964,J390399 210811,747.36,REDACTED PERSONAL DATA,516113,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078966,J390401 210811,877.44,REDACTED PERSONAL DATA,516110,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078972,J390406 210811,828.80,REDACTED PERSONAL DATA,516263,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078979,J389678 210811,2086.68,REDACTED PERSONAL DATA,440803,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078981,J390414 210811,659.56,REDACTED PERSONAL DATA,517027,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078982,J390416 210811,670.48,REDACTED PERSONAL DATA,516918,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078983,J390417 210811,502.40,REDACTED PERSONAL DATA,516922,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078984,J390418 210811,612.32,REDACTED PERSONAL DATA,517512,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078985,J390419 210811,758.84,REDACTED PERSONAL DATA,517529,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078987,J390421 210811,694.60,REDACTED PERSONAL DATA,517689,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078988,J390422 210811,760.08,REDACTED PERSONAL DATA,517697,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078990,J389679 210811,645.84,REDACTED PERSONAL DATA,417764,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078991,J390424 210811,881.56,REDACTED PERSONAL DATA,517726,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3078993,J390426 210811,1224.32,REDACTED PERSONAL DATA,517805,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3078994,J390427 210811,1132.96,REDACTED PERSONAL DATA,517811,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078997,J390430 210811,1417.08,REDACTED PERSONAL DATA,518626,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078998,J390431 210811,1160.64,REDACTED PERSONAL DATA,518508,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3078999,J390432 210811,1219.20,REDACTED PERSONAL DATA,518629,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079000,J390433 210811,1378.92,REDACTED PERSONAL DATA,518630,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079002,J390434 210811,1103.40,REDACTED PERSONAL DATA,518636,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079003,J390435 210811,754.12,REDACTED PERSONAL DATA,518639,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079006,J390438 210811,2624.84,REDACTED PERSONAL DATA,518647,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079008,J390440 210811,539.04,REDACTED PERSONAL DATA,518660,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079009,J390441 210811,593.96,REDACTED PERSONAL DATA,518809,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079010,J390442 210811,535.48,REDACTED PERSONAL DATA,518819,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079012,J389681 210811,702.88,REDACTED PERSONAL DATA,439501,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079019,J390450 210811,844.68,REDACTED PERSONAL DATA,519290,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079022,J390453 210811,658.12,REDACTED PERSONAL DATA,519289,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079024,J390454 210811,2300.84,REDACTED PERSONAL DATA,519546,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079025,J390455 210811,1665.84,REDACTED PERSONAL DATA,519547,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079026,J390456 210811,3856.64,REDACTED PERSONAL DATA,519551,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079027,J390457 210811,539.04,REDACTED PERSONAL DATA,519585,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079028,J390458 210811,4051.52,REDACTED PERSONAL DATA,519823,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079031,J390463 210811,1691.32,REDACTED PERSONAL DATA,520719,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079035,J390466 210811,1505.44,REDACTED PERSONAL DATA,520996,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079036,J390467 210811,951.32,REDACTED PERSONAL DATA,520992,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079037,J390468 210811,2435.68,REDACTED PERSONAL DATA,520990,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079042,J390473 210811,2669.44,REDACTED PERSONAL DATA,521252,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079043,J390474 210811,801.32,REDACTED PERSONAL DATA,521251,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079045,J389684 210811,566.00,REDACTED PERSONAL DATA,417756,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079047,J390477 210811,735.40,REDACTED PERSONAL DATA,521244,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079048,J390478 210811,679.00,REDACTED PERSONAL DATA,521243,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079051,J390481 210811,620.86,REDACTED PERSONAL DATA,521747,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079052,J390482 210811,2873.08,REDACTED PERSONAL DATA,521743,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079056,J389686 210811,2868.20,REDACTED PERSONAL DATA,437747,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079057,J390486 210811,1229.28,REDACTED PERSONAL DATA,522006,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079058,J390487 210811,1333.20,REDACTED PERSONAL DATA,522005,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079059,J390488 210811,1264.52,REDACTED PERSONAL DATA,522280,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079063,J390492 210811,4192.84,REDACTED PERSONAL DATA,523932,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079064,J390493 210811,583.60,REDACTED PERSONAL DATA,523980,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079065,J390494 210811,1050.12,REDACTED PERSONAL DATA,524331,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079066,J390495 210811,1275.48,REDACTED PERSONAL DATA,524333,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079071,J390499 210811,965.24,REDACTED PERSONAL DATA,524573,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079072,J390500 210811,783.44,REDACTED PERSONAL DATA,524572,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079073,J390501 210811,815.04,REDACTED PERSONAL DATA,526836,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079078,J389688 210811,1242.00,REDACTED PERSONAL DATA,413313,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079079,J390506 210811,1653.52,REDACTED PERSONAL DATA,527144,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079080,J390507 210811,1206.24,REDACTED PERSONAL DATA,527143,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079083,J390510 210811,545.40,REDACTED PERSONAL DATA,527220,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079085,J390512 210811,828.72,REDACTED PERSONAL DATA,527277,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079086,J390513 210811,884.20,REDACTED PERSONAL DATA,527432,Social Community Care,CAREFIRST DIRECT PAYMENTS
CHILDREN'S HOSP (JESSSOPS/RYEG,9190,DIRECT PAYMENTS,2011-07-19,3079087,J390514 210811,771.52,REDACTED PERSONAL DATA,527786,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079088,J390515 210811,611.92,REDACTED PERSONAL DATA,527785,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079089,J389689 210811,2980.16,REDACTED PERSONAL DATA,425355,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079092,J390518 210811,1598.52,REDACTED PERSONAL DATA,528246,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079093,J390519 210811,655.80,REDACTED PERSONAL DATA,528407,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079095,J390521 210811,728.76,REDACTED PERSONAL DATA,528409,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079096,J390522 210811,3206.40,REDACTED PERSONAL DATA,528412,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079098,J390524 210811,596.76,REDACTED PERSONAL DATA,528416,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079100,J389690 210811,875.08,REDACTED PERSONAL DATA,398185,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079106,J390532 210811,665.64,REDACTED PERSONAL DATA,528422,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079107,J390533 210811,2174.28,REDACTED PERSONAL DATA,528903,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079108,J390534 210811,739.76,REDACTED PERSONAL DATA,528969,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079110,J390536 210811,1510.40,REDACTED PERSONAL DATA,529175,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079111,J389691 210811,573.76,REDACTED PERSONAL DATA,448567,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2011-07-19,3079113,J390538 210811,782.56,REDACTED PERSONAL DATA,529104,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079114,J390539 210811,814.72,REDACTED PERSONAL DATA,529098,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079116,J390541 210811,2004.84,REDACTED PERSONAL DATA,529267,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079117,J390542 210811,727.04,REDACTED PERSONAL DATA,529498,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079118,J390543 210811,521.28,REDACTED PERSONAL DATA,529499,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079127,J390551 210811,918.80,REDACTED PERSONAL DATA,530217,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079128,J390552 210811,614.68,REDACTED PERSONAL DATA,530052,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079132,J390556 210811,969.44,REDACTED PERSONAL DATA,530240,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079133,J389693 210811,576.20,REDACTED PERSONAL DATA,406208,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079135,J390558 210811,502.40,REDACTED PERSONAL DATA,530393,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079138,J390561 210811,870.64,REDACTED PERSONAL DATA,530766,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079139,J390562 210811,565.32,REDACTED PERSONAL DATA,530741,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079140,J390564 210811,1663.24,REDACTED PERSONAL DATA,530887,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079141,J390565 210811,2559.36,REDACTED PERSONAL DATA,530704,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079142,J390566 210811,577.80,REDACTED PERSONAL DATA,531248,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079144,J389694 210811,608.84,REDACTED PERSONAL DATA,408884,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079147,J390570 210811,674.68,REDACTED PERSONAL DATA,531458,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079148,J390571 210811,524.80,REDACTED PERSONAL DATA,531460,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079150,J390573 210811,640.28,REDACTED PERSONAL DATA,531505,Social Community Care,CAREFIRST DIRECT PAYMENTS
PHYSICAL DISABILITIES PURCHASI,9190,DIRECT PAYMENTS,2011-07-19,3079151,J390574 210811,583.60,REDACTED PERSONAL DATA,531963,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079153,J390576 210811,1241.72,REDACTED PERSONAL DATA,532436,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079156,J390578 210811,509.80,REDACTED PERSONAL DATA,532779,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING ELDERLY,9190,DIRECT PAYMENTS,2011-07-19,3079157,J390579 210811,549.24,REDACTED PERSONAL DATA,532876,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2011-07-19,3079160,J390582 210811,1146.24,REDACTED PERSONAL DATA,533304,Social Community Care,CAREFIRST DIRECT PAYMENTS
