Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
ADULT SOCIAL CARE PURCHASING,4260,DIRECT PAYMENTS,2015-04-24,3820576,J1142084,433.86,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820576,J1142084,530,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-04-24,3820576,J1142084,1260.46,REDACTED PERSONAL DATA,562178,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-04-24,3820577,J1142084,516.27,REDACTED PERSONAL DATA,562391,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820578,J1142084,1821.09,REDACTED PERSONAL DATA,564207,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-04-24,3820579,J1142084,1168.86,REDACTED PERSONAL DATA,565200,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2015-04-24,3820580,J1142084,538.32,REDACTED PERSONAL DATA,567044,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820580,J1142084,1165.12,REDACTED PERSONAL DATA,567044,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-04-24,3820581,J1142084,1027.35,REDACTED PERSONAL DATA,570754,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820583,J1142084,1183.04,REDACTED PERSONAL DATA,576122,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2015-04-24,3820584,J1142084,1820.00,REDACTED PERSONAL DATA,583473,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820584,J1142084,5439.36,REDACTED PERSONAL DATA,583473,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820585,J1142084,1172.50,REDACTED PERSONAL DATA,585696,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820586,J1142084,1710.98,THE ROWAN ORGANISATION MANAGED ACCOUNTS,585750,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820587,J1142084,1400.40,REDACTED PERSONAL DATA,586060,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,4260,DIRECT PAYMENTS,2015-04-24,3820588,J1142084,422.02,REDACTED PERSONAL DATA,586067,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2015-04-24,3820589,J1142084,4290.11,PARKSIDE PAYROLL LIMITED,616773,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2015-04-24,3820589,J1142084,1805.16,PARKSIDE PAYROLL LIMITED,616773,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2015-04-24,3820590,J1142084,895.85,REDACTED PERSONAL DATA,618242,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820599,7447,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820601,7453,270,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820606,7458,440,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820607,TL/1516/410,574,SACMHA,342787,,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820611,7463,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820612,7465,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820613,7466,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820614,7468,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820620,7476,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820622,7478,540,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820623,7479,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820625,7485,360,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820626,7428,400,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820627,75803,2225.56,REDACTED PERSONAL DATA,524237,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820628,75804,1162.56,REDACTED PERSONAL DATA,524237,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820629,75805,2311.32,REDACTED PERSONAL DATA,524237,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820630,75806,2334.08,REDACTED PERSONAL DATA,524237,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820637,7439,270,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820639,265-007767,550.84,LEONARD CHESHIRE SERVICES,329306,,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820641,265-007769,1102.00,LEONARD CHESHIRE SERVICES,329306,,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820642,7440,405,SPRINGWOOD HOUSE (SHEFFCARE LTD),299566,,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820643,265-007770,6006.30,LEONARD CHESHIRE SERVICES,329306,,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820645,265-007772,520,LEONARD CHESHIRE SERVICES,329306,,CHARITIES & VOLUNTARY ORGANISA
ADULT SOCIAL CARE PURCHASING,9190,CITYWIDE SPOT,2015-04-24,3820646,265-007774,971.75,LEONARD CHESHIRE SERVICES,329306,,CHARITIES & VOLUNTARY ORGANISA
PURCHASING LEARNING DISABILITI,9190,CITYWIDE SPOT,2015-04-24,3820648,265-007777,1757.50,LEONARD CHESHIRE SERVICES,329306,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820481,54498,3764.29,REDACTED PERSONAL DATA,401813,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820482,54499,3498.57,REDACTED PERSONAL DATA,401813,,ADOPTION & FOSTERING
LEAVING CARE,9270,INDEPENDENT FOSTERING,2015-04-24,3820483,54950,3157.14,REDACTED PERSONAL DATA,401813,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820484,630151133,4439.10,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820485,850877616,3975.13,NOTTINGHAM CITY COUNCIL,471064,,LOCAL GOVERNMENT
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820486,1002091,3554.77,REDACTED PERSONAL DATA,557607,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820487,11146,3277.01,CHILDRENS FAMILY TRUST,599314,,CHILDREN'S HOMES
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820488,11147,3166.34,CHILDRENS FAMILY TRUST,599314,,CHILDREN'S HOMES
LEAVING CARE,9270,INDEPENDENT FOSTERING,2015-04-24,3820489,13355,3385.82,FOSTERING OUTCOMES,593178,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820490,13356,3472.62,FOSTERING OUTCOMES,593178,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820491,13462,4419.67,FOSTERING OUTCOMES,593178,,ADOPTION & FOSTERING
LEAVING CARE,9270,INDEPENDENT FOSTERING,2015-04-24,3820492,146505653,4328.22,BARNARDO'S,328396,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820493,14940,4823.91,ACTION FOR CHILDREN,503682,,ACCOMMODATION AGENCIES - RESID
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820494,14941,5163.67,ACTION FOR CHILDREN,503682,,ACCOMMODATION AGENCIES - RESID
LEAVING CARE,9270,INDEPENDENT FOSTERING,2015-04-24,3820495,1909,3557.87,REDACTED PERSONAL DATA,368713,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820496,20552,3115.19,REDACTED PERSONAL DATA,433761,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820497,20576,3742.01,REDACTED PERSONAL DATA,433761,,ADOPTION & FOSTERING
LEAVING CARE,9270,INDEPENDENT FOSTERING,2015-04-24,3820499,20621,2914.21,REDACTED PERSONAL DATA,433761,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820500,2656,3662.34,REDACTED PERSONAL DATA,433318,,ADOPTION & FOSTERING
LEAVING CARE,9270,INDEPENDENT FOSTERING,2015-04-24,3820501,3075,3777.35,REDACTED PERSONAL DATA,562974,,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2015-04-24,3820502,3076,3777.35,REDACTED PERSONAL DATA,562974,,ADOPTION & FOSTERING
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2015-04-24,3820503,4040000821,15900.03,PRIORY EDUCATION SERVICES LTD.,384894,,SCHOOLS - SPECIAL
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820504,436,2967.01,ROUNDABOUT LTD,316572,,HOSTELS
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820505,438,1727.01,ROUNDABOUT LTD,316572,,HOSTELS
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820506,439,315.69,ROUNDABOUT LTD,316572,,HOSTELS
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820507,440,1727.01,ROUNDABOUT LTD,316572,,HOSTELS
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820508,441,1727.01,ROUNDABOUT LTD,316572,,HOSTELS
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820509,442,1558.99,ROUNDABOUT LTD,316572,,HOSTELS
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820510,45/3722,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820512,6402,10619.67,DOVE ADOLESCENT SERVICES,328877,,CHILDREN'S HOMES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2015-04-24,3820513,70000005,11447.86,PRIORY EDUCATION SERVICES LTD.,384894,,SCHOOLS - SPECIAL
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820514,80000007,13636.50,EASTWOOD GRANGE PRIORY,534270,,SCHOOLS - SPECIAL
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820515,8547,3200.00,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820516,8680,3542.86,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820517,8681,3542.86,PROGRESSIVE CARE LTD,343548,,CHILDREN'S HOMES
INDEPENDENT PLACEMENTS,9310,SOCIAL CARE OR HEALTH PLACEMNT,2015-04-24,3820518,SIN000316,6720.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820519,SIN000317,4750.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820520,SIN000318,4750.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT PLACEMENTS,9310,SOCIAL CARE OR HEALTH PLACEMNT,2015-04-24,3820521,SIN000319,6600.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820522,SIN000320,4750.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820523,SIN000321,4750.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820524,SIN000322,4750.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820525,SIN000323,4750.00,BRANTWOOD SPECIALIST SCHOOL,559883,,CHARITIES & VOLUNTARY ORGANISA
LEAVING CARE,9270,INDEPENDENT RESIDENTIAL PMENT,2015-04-24,3820526,133EE/21/12,9300.00,CARE MANAGEMENT SOLUTIONS LTD,596082,,SOCIAL SERVICES
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820527,15/3721,1143.85,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820528,15/3723,2287.70,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820529,15/3724,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820530,15/3725,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820531,15/3726,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820532,15/3727,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820533,15/3728,539.3,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820534,15/3729,996.84,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820535,15/3730,2287.70,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820536,15/3731,1830.17,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820537,15/3732,996.84,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820538,15/3733,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820539,15/3734,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820540,15/3735,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820541,15/3736,1454.38,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,EDUCATIONAL OR JOINT PLACEMENT,2015-04-24,3820542,15/3737,1143.85,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
INDEPENDENT PLACEMENTS,9310,PARENTAL OR TRIBUNAL PLACEMENT,2015-04-24,3820543,15/3738,1143.85,PACES SHEFFIELD,376410,,SCHOOLS - SPECIAL
CWD INDEPENDENT PLACEMENTS,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820544,18242,60193.51,HOLLYBANK TRUST,337541,,SCHOOLS - SPECIAL
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820546,19934,1206.79,NEXT STEP CARE MANAGMENT LTD,586585,,SOCIAL SERVICES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820547,19936,2103.57,NEXT STEP CARE MANAGMENT LTD,586585,,SOCIAL SERVICES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2015-04-24,3820548,19939,905,NEXT STEP CARE MANAGMENT LTD,586585,,SOCIAL SERVICES
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2015-04-24,3820549,27483,9742.99,THE KEYS GROUP,328876,,CHILDREN'S HOMES
EAST SA - LAC,9440,LOOKED AFTER CHILDREN,2015-04-24,3820551,5429,1240.00,REDACTED PERSONAL DATA,328618,,ADOPTION & FOSTERING
PREVENTION & SUPPORT - CDT,9270,CARELEAVERS INDEPENDENT LIVING,2015-04-24,3820556,STH15000015,314.57,SUNSHINE DAY NURSERY,540194,,NURSERIES & CRECHES
WEST SA - CIN S17,9270,PAYMENTS TO RELATIVES/FRIENDS,2015-04-24,3820560,WEST/461,476.51,REDACTED PERSONAL DATA,595752,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2015-04-24,3820479,J1121248 260415,7979.16,LITTLE ARCHES RESIDENTIAL HOME,361869,,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2015-04-24,3820480,J1142080 260415,460.39,TAMCARE LTD T/AS LAYDEN COURT CARE HOME,361954,,RESIDENTIAL CARE HOMES
CARELEAVER SUPPORT,9440,CARELEAVERS,2015-04-24,3820670,P&TC/32369,825,REDACTED PERSONAL DATA,597035,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
EP NORTH EAST LINC,1194,OTHER FEES,2015-04-27,3821332,ERS INVOICE118515,27325.24,ER PROPERTY SERVICES,598215,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
LDD PLACEMENTS AUG14-JUL15,9120,OTHER AGENCIES,2015-04-27,3821336,ERS INVOICE118519,528,REDACTED PERSONAL DATA,588262,,EDUCATIONAL SERVICES
COORDINATION & LICENSES,4080,FEES & CHARGES,2015-04-27,3821337,ERS INVOICE118520,685,KEEPMOAT HOMES LTD,598422,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
OUTDOOR EDUCATION,8440,FEE EXPENSES,2015-04-27,3821338,ERS INVOICE118521,525,PETER D MORTON,517818,,OUTDOOR PURSUIT ORGANISERS & E
OUTDOOR EDUCATION,8440,FEE EXPENSES,2015-04-27,3821339,ERS INVOICE118522,300,REDACTED PERSONAL DATA,541111,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
OUTDOOR EDUCATION,8440,FEE EXPENSES,2015-04-27,3821340,ERS INVOICE118523,525,IAN MICHAEL RENSHAW,535423,,OUTDOOR PURSUIT ORGANISERS & E
EARLY YEARS SEN TEAM,8440,FEE EXPENSES,2015-04-27,3821341,ERS INVOICE118524,384,THE CHILDREN'S HOUSE MONTESSORI NURSERY,311926,,NURSERIES & CRECHES
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821342,ERS INVOICE118525,1500.00,THE MALLARD,622539,,"PUBLIC HOUSES, BARS & INNS"
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821343,ERS INVOICE118526,1500.00,TIICKHILL BUILDING ROOFING,621479,,BUILDERS
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821344,ERS INVOICE118527,1500.00,DC FIX AND GLAZE LIMITED,621829,,DOUBLE GLAZING SUPPLIERS
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821345,ERS INVOICE118528,1500.00,DC FIX AND GLAZE LIMITED,621829,,DOUBLE GLAZING SUPPLIERS
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821346,ERS INVOICE118529,1500.00,DC FIX AND GLAZE LIMITED,621829,,DOUBLE GLAZING SUPPLIERS
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821347,ERS INVOICE118530,1500.00,FERNDALE NURSERY & GARDEN CENTRE LTD,339272,,GARDEN CENTRES & NURSERIES
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821348,ERS INVOICE118531,1500.00,HIEN'S NAILS,616739,,NAIL TECHNICIANS
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821349,ERS INVOICE118532,1500.00,MASSEY TRUCK ENGINEERING LIMITED,206758,,COMMERCIAL VEHICLE BODYBUILDER
STUDENT FINANCIAL SUPPORT,9120,OTHER AGENCIES,2015-04-27,3821350,ERS INVOICE118533,1500.00,WHIRLOW HALL FARM TRUST LTD,318019,,CHARITIES & VOLUNTARY ORGANISA
LOC REFORM & COM VOICES: DOLS,8440,FEE EXPENSES,2015-04-27,3821352,ERS INVOICE118535,667.2,SEELAM CONSULTANCY LTD,599272,,DOCTORS
LOC REFORM & COM VOICES: DOLS,8440,FEE EXPENSES,2015-04-27,3821353,ERS INVOICE118540,667.2,SEELAM CONSULTANCY LTD,599272,,DOCTORS
LOC REFORM & COM VOICES: DOLS,8440,FEE EXPENSES,2015-04-27,3821354,ERS INVOICE118545,549,SEELAM CONSULTANCY LTD,599272,,DOCTORS
HULL - HUMBER SUB REGION HAL,1194,OTHER FEES,2015-04-27,3821358,ERS INVOICE118552,4554.19,REDACTED PERSONAL DATA,582411,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SWEENY,1143,COMPENSATION,2015-04-27,3821434,ERS INVOICE118558,4900.00,REDACTED PERSONAL DATA,622285,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SWEENY,1143,COMPENSATION,2015-04-27,3821435,ERS INVOICE118559,4900.00,REDACTED PERSONAL DATA,622284,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
SWEENY,1143,COMPENSATION,2015-04-27,3821436,ERS INVOICE118560,4900.00,REDACTED PERSONAL DATA,622330,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
VSP DELIVER,9120,OTHER AGENCIES,2015-04-27,3821437,ERS INVOICE118561,990,Y A S Y,306981,,YOUTH ORGANISATIONS & CENTRES
HOME OWNERSHIP & BUSINESS MANA,8440,FEE EXPENSES,2015-04-27,3821440,ERS INVOICE118566,660,TAYLOR & EMMET SOLICITORS,380543,,SOLICITORS
EXTENDED LEARNING & SUPPORT,8440,FEE EXPENSES,2015-04-27,3821441,ERS INVOICE118567,500,PENNY REA,392850,,EDUCATIONAL SERVICES
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2015-04-27,3821442,ERS INVOICE118568,285,R J WOOD,618671,,DETECTIVE AGENCIES AND PRIVATE
ARRIVAL CASH & CLOTHING,9120,OTHER AGENCIES,2015-04-27,3821445,ERS INVOICE118571,352.4,REFUGEE COUNCIL,549304,,TRANSLATORS & INTERPRETERS
SCC CONTRACT COSTS - W4,1165,NC&A OTHER,2015-04-27,3798618,2167,8550.00,YHGFL,386078,,EDUCATIONAL SERVICES
OFF STREET CAR PARKS,6030,REPAIRS AND MTCE - RESPONSIVE,2015-04-27,3807306,61335,1600.00,CINDERELLA CLEANING CONTRACTORS LIMITED,381865,,CLEANING SERVICES - COMMERCIAL
