Organisational Unit,Payment Date,Amount,Beneficiary Name
Adult & Community Services,2016-09-08,835.24,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,835.24,CLIFFE VALE
Adult & Community Services,2016-09-23,921.90,CLIFFE VALE
Adult & Community Services,2016-09-23,835.24,CLIFFE VALE
Adult & Community Services,2016-09-23,835.24,CLIFFE VALE
Adult & Community Services,2016-09-06,620.00,COMPLETE CARE AGENCY LTD
Adult & Community Services,2016-09-06,515.68,COMPLETE CARE AGENCY LTD
Adult & Community Services,2016-09-08,1194.20,CONTINUUM HEALTHCARE LTD
Adult & Community Services,2016-09-22,1194.20,CONTINUUM HEALTHCARE LTD
Adult & Community Services,2016-09-01,580.32,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1096.06,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,3159.62,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,2298.96,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,951.86,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1139.46,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-08,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-15,1568.00,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1096.06,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,951.86,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,2438.45,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1139.46,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1950.76,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,1301.02,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-23,975.38,COOPER HOUSE CARE HOME
Adult & Community Services,2016-09-06,551.04,CORE ASSETS FOSTERING LTD
Adult & Community Services,2016-09-13,3021.00,COTTINGLEY CORNERSTONE CENTRE
Adult & Community Services,2016-09-13,3021.00,COTTINGLEY CORNERSTONE CENTRE
Adult & Community Services,2016-09-13,3021.00,COTTINGLEY CORNERSTONE CENTRE
Adult & Community Services,2016-09-13,3021.00,COTTINGLEY CORNERSTONE CENTRE
Adult & Community Services,2016-09-13,3021.00,COTTINGLEY CORNERSTONE CENTRE
Adult & Community Services,2016-09-08,1301.02,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-08,921.90,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-08,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-08,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-08,921.90,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-08,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-08,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-23,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-23,921.90,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-23,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-23,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-23,1301.02,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-23,975.38,COTTINGLEY HALL NURSING HOME
Adult & Community Services,2016-09-08,5867.82,CRAEGMOOR HEALTHCARE
Adult & Community Services,2016-09-23,5867.82,CRAEGMOOR HEALTHCARE
Adult & Community Services,2016-09-22,3414.88,CRANMER COURT
Adult & Community Services,2016-09-22,3592.82,CRANMER COURT
Adult & Community Services,2016-09-22,3456.88,CRANMER COURT
Adult & Community Services,2016-09-22,3575.74,CRANMER COURT
Adult & Community Services,2016-09-22,3171.70,CRANMER COURT
Adult & Community Services,2016-09-22,3319.82,CRANMER COURT
Adult & Community Services,2016-09-22,3319.82,CRANMER COURT
Adult & Community Services,2016-09-22,3380.00,CRANMER COURT
Adult & Community Services,2016-09-22,3149.02,CRANMER COURT
Adult & Community Services,2016-09-22,3414.88,CRANMER COURT
Adult & Community Services,2016-09-22,3592.82,CRANMER COURT
Adult & Community Services,2016-09-22,3456.88,CRANMER COURT
Adult & Community Services,2016-09-22,3575.74,CRANMER COURT
Adult & Community Services,2016-09-22,3171.70,CRANMER COURT
Adult & Community Services,2016-09-22,3319.82,CRANMER COURT
Adult & Community Services,2016-09-22,3319.82,CRANMER COURT
Adult & Community Services,2016-09-22,3380.00,CRANMER COURT
Adult & Community Services,2016-09-22,3149.02,CRANMER COURT
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1225.90,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1620.08,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1026.72,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1858.60,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1396.92,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1620.08,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-08,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-15,1469.76,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1396.92,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1620.08,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1225.90,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1620.08,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-22,1301.02,CRAVEN NURSING HOME
Adult & Community Services,2016-09-06,1059.76,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-06,636.52,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-06,1273.05,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-06,835.96,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-08,869.78,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-08,1019.75,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-08,1019.75,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-08,1019.75,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-08,843.12,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-08,869.78,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-27,611.96,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,23474.98,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,72762.45,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,79142.92,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,24984.00,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,54347.92,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,24984.00,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,54347.92,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,24984.00,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-05,54347.92,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-14,6111.79,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-16,6718.45,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-16,6198.67,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-16,5636.21,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-20,29359.90,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-20,21902.23,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-20,29356.05,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-21,5883.67,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-21,6357.69,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-21,79331.92,CREATIVE SUPPORT LTD
Adult & Community Services,2016-09-01,2568.15,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,1124.76,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,1183.98,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,1160.04,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,1124.76,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,1183.98,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,1160.04,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-23,921.90,CROFT HOUSE RESIDENTIAL HOME LTD
Adult & Community Services,2016-09-08,4340.14,CROSSLEY HOUSE
Adult & Community Services,2016-09-15,1398.25,CROSSLEY HOUSE
Adult & Community Services,2016-09-15,1651.30,CROSSLEY HOUSE
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-08,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,835.24,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-23,921.90,CROSSLEY HOUSE CARE HOME
Adult & Community Services,2016-09-06,594.00,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-06,1636.88,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-27,864.00,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-27,813.38,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-27,1427.63,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-27,1427.63,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-27,1427.63,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-27,1427.63,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-27,1427.63,CROSSROADS CARE AIREDALE & BRADFORD
Adult & Community Services,2016-09-08,981.96,CURRERGATE LTD
Adult & Community Services,2016-09-08,921.90,CURRERGATE LTD
Adult & Community Services,2016-09-08,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-08,921.90,CURRERGATE LTD
Adult & Community Services,2016-09-08,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-08,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-08,1620.08,CURRERGATE LTD
Adult & Community Services,2016-09-08,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-08,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-08,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-08,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-08,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-08,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-08,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-08,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-08,1765.67,CURRERGATE LTD
Adult & Community Services,2016-09-08,736.56,CURRERGATE LTD
Adult & Community Services,2016-09-23,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-23,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-23,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-23,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-23,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-23,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-23,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-23,921.90,CURRERGATE LTD
Adult & Community Services,2016-09-23,981.96,CURRERGATE LTD
Adult & Community Services,2016-09-23,975.38,CURRERGATE LTD
Adult & Community Services,2016-09-23,921.90,CURRERGATE LTD
Adult & Community Services,2016-09-23,1620.08,CURRERGATE LTD
Adult & Community Services,2016-09-23,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-23,1301.02,CURRERGATE LTD
Adult & Community Services,2016-09-27,10682.31,CURRERGATE LTD
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1301.02,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1301.02,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1301.02,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1075.34,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1301.02,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1301.02,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1301.02,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,975.38,CZAJKA CARE GROUP
Adult & Community Services,2016-09-08,1301.02,CZAJKA CARE GROUP
