Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110091029,2022-04-27,7861.85,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110091042,2022-04-27,7861.85,
TRANSPORT TRADING LTD,BRENTWOOD BOROUGH COUNCIL,Rates,1004\1901683825,2022-04-04,7859.25,
LONDON UNDERGROUND LTD,TPS LTD,Signalling Systems,1005\5110101129,2022-04-21,7852.00,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Traffic Signals,1002\5110085833,2022-04-12,7832.30,
SURFACE TRANSPORT CORP,MEDIAEDGE,Production Artwork And Design For Marketing,1002\5110092122,2022-04-06,7823.69,
LUL NOMINEE BCV LIMITED,KPK (SHEET METAL) LTD,Track General Maintenance,1033\5110089881,2022-04-26,7822.50,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Traffic Signals,1002\5110085810,2022-04-12,7821.98,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5110085048,2022-04-01,7810.00,
SURFACE TRANSPORT CORP,CAPITA BUSINESS SERVICES LTD,CCS Service Contract,1002\5110099119,2022-04-25,7809.80,
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901682972,2022-04-04,7808.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901683652,2022-04-04,7808.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HOUNSLOW,Rates,1004\1901683799,2022-04-04,7808.00,
LUL NOMINEE SSL LIMITED,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1031\5110098313,2022-04-29,7807.28,
TFL CORPORATE,EQUINIX (UK) LTD,Manage IT Services,1001\5110095871,2022-04-27,7804.62,
LONDON UNDERGROUND LTD,DELATIM LIMITED,Equipment Repairs & Maintenance,1005\5110097735,2022-04-12,7803.68,
TFL CORPORATE,FORMAT CONSULTING LTD,Management & Support Consultancy,1001\5110081012,2022-04-05,7800.00,
PUBLIC CARRIAGE OFFICE,WRAGGE & CO,Legal Fees,1003\5110092006,2022-04-20,7799.40,
SURFACE TRANSPORT CORP,MEDIAEDGE,Production Artwork And Design For Marketing,1002\5110099575,2022-04-27,7786.09,
RAIL FOR LONDON LIMITED,CIRCET (UK) LIMITED,Civil Engineering Construction Works,1020\5110081267,2022-04-05,7782.98,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110096184,2022-04-12,7781.09,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110103714,2022-04-28,7777.82,
LONDON BUS SERVICES LTD,LICENSED TAXI DRIVERS ASSOCIATION,Vehicle Repairs & Maintenance,1006\5110091109,2022-04-01,7776.00,
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Signalling Systems,1005\5110089345,2022-04-01,7775.05,
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5110081631,2022-04-06,7772.13,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5110093153,2022-04-26,7769.60,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL LTD,Fleet,1005\5110082051,2022-04-06,7769.30,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL LTD,Fleet,1005\5110082052,2022-04-06,7769.30,
LONDON UNDERGROUND LTD,KNORR-BREMSE RAIL LTD,Fleet,1005\5110089166,2022-04-25,7769.30,
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110101903,2022-04-26,7731.84,
SURFACE TRANSPORT CORP,ROAD MANAGEMENT SERVICES PLC,A13 PFI Service Costs,1002\5110096826,2022-04-12,7726.85,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110098725,2022-04-13,7719.43,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Maintenance of  Bus Stops,1006\5110101427,2022-04-26,7713.19,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1006\5110090695,2022-04-27,7712.60,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1006\5110090697,2022-04-27,7712.60,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1006\5110090715,2022-04-27,7712.60,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1006\5110090719,2022-04-27,7712.60,
LONDON BUS SERVICES LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1006\5110090677,2022-04-27,7712.60,
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110067443,2022-04-01,7711.68,
LONDON UNDERGROUND LTD,TRB LIGHTWEIGHT STRUCTURES,Maintenance Materials,1005\5110096188,2022-04-08,7672.69,
TFL CORPORATE,BT SERVICE AGILITY,Maintenance of Telecommunications Equipment,1001\1900097989,2022-04-13,7658.95,
TRANSPORT TRADING LTD,EQUANS SERVICES LIMITED,Fire and Safety Equipment,1004\5110094520,2022-04-12,7654.13,
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110101933,2022-04-26,7651.32,
LONDON UNDERGROUND LTD,COMPUTACENTER PLC,IT Consultancy,1005\5110090335,2022-04-26,7650.00,
RFL (IINFRASTRUCTURE) LTD,AIRWAVE SOLUTIONS LTD,Computer Software,1025\5110081559,2022-04-06,7642.91,
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5110083435,2022-04-01,7641.58,
DOCKLANDS LIGHT RAILWAY,PROGRESS RAIL SERVICES UK LTD,Civil Engineering Construction Works,1012\5110096361,2022-04-27,7639.00,
LONDON UNDERGROUND LTD,PLASTIC ENGINEERING SOLUTIONS LTD,Fleet,1005\5110091732,2022-04-05,7622.48,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Building Maintenance & Repairs,1005\5110085454,2022-04-12,7614.82,
TRANSPORT TRADING LTD,GLOBAL MEDIA GROUP SERVICES LTD,Purchase of Associates Loan Notes (Activity),1004\5110079238,2022-04-01,7614.80,
TRANSPORT TRADING LTD,LONDON BOROUGH OF BARNET,Rates,1004\1901682890,2022-04-04,7609.75,
LUL NOMINEE SSL LIMITED,AMETEK AIRTECHNOLOGY GROUP LTD,Fleet,1031\5110093082,2022-04-26,7608.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110080979,2022-04-05,7607.00,
RAIL FOR LONDON LIMITED,O2 UK LTD,Cash Handling & Processing,1020\5110091270,2022-04-27,7603.68,
TFL CORPORATE,VCCP GROUP LLP,Research For Marketing Campaigns And Activities,1001\5110080538,2022-04-04,7600.00,
LUL NOMINEE SSL LIMITED,KINGSBEECH LTD,Signalling Systems,1031\5110099479,2022-04-14,7596.00,
LONDON RIVER SERVICES LTD,FAIRFIELD CONTROL SYSTEMS LTD,Maintenance of Plant & Equipment,1007\5110095794,2022-04-06,7573.39,
LONDON UNDERGROUND LTD,RJC (UK) LTD,MR Construction Costs,1005\5110088630,2022-04-01,7572.20,
LONDON UNDERGROUND LTD,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1005\5110088547,2022-04-29,7571.60,
TFL CORPORATE,TURNER & TOWNSEND LLP,Professional Engineering Services,1001\5110086281,2022-04-01,7565.85,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901683503,2022-04-04,7558.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901684516,2022-04-29,7554.00,
PUBLIC CARRIAGE OFFICE,TATA CONSULTANCY SERVICES LTD,Computer Software,1003\5110093843,2022-04-13,7553.71,
LUL NOMINEE SSL LIMITED,CEMBRE LTD,Electrical & Electronic Engineering,1031\5110083399,2022-04-11,7524.00,
TFL CORPORATE,FAITHFUL+GOULD,Management & Support Consultancy,1001\5110083563,2022-04-11,7500.00,
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110091689,2022-04-12,7500.00,
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110095710,2022-04-14,7500.00,
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110100921,2022-04-20,7500.00,
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110101058,2022-04-25,7500.00,
LONDON UNDERGROUND LTD,GERALD EVE,Other Professional Fees,1005\5110092365,2022-04-25,7500.00,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Signalling Systems,1031\5110092141,2022-04-20,7493.22,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901683643,2022-04-04,7485.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901683654,2022-04-04,7485.00,
TRANSPORT TRADING LTD,BRENTWOOD BOROUGH COUNCIL,Rates,1004\1901683826,2022-04-04,7485.00,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Track General Maintenance,1033\5110103638,2022-04-29,7484.40,
LONDON UNDERGROUND LTD,CURRIE & BROWN UK LIMITED,Professional Engineering Services,1005\5110083484,2022-04-07,7480.00,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Traffic Signals,1002\5110085993,2022-04-12,7478.25,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Traffic Signals,1002\5110086154,2022-04-12,7478.25,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Traffic Signals,1002\5110086164,2022-04-12,7478.25,
LONDON UNDERGROUND LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1005\5110101580,2022-04-22,7452.00,
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110097151,2022-04-12,7446.95,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005\5110089311,2022-04-20,7445.26,
RAIL FOR LONDON LIMITED,TRUEFORM ENGINEERING LTD,Maintenance Materials,1020\5110093457,2022-04-07,7442.00,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Signalling Systems,1031\5110095549,2022-04-27,7437.50,
RAIL FOR LONDON LIMITED,TURNER & TOWNSEND LLP,Management & Support Consultancy,1020\5110089336,2022-04-20,7425.60,
LONDON UNDERGROUND LTD,AUGMENTAS GROUP LIMITED,IT Consultancy,1005\5110096447,2022-04-06,7425.00,
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5110100591,2022-04-20,7424.88,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5110094121,2022-04-25,7410.00,
LT MUSEUM TRADING LTD,BIGJIGS TOYS LTD,LTM Purchase of Toys for Resale,1024\1900021133,2022-04-01,7410.00,
LONDON BUS SERVICES LTD,TRUEFORM ENGINEERING LTD,Maintenance of  Bus Stops,1006\5110099712,2022-04-14,7398.02,
LUL NOMINEE SSL LIMITED,FAIVELEY TRANSPORT,Track General Maintenance,1031\5110087755,2022-04-20,7385.40,
TRANSPORT TRADING LTD,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1004\5110098795,2022-04-26,7384.00,
LONDON UNDERGROUND LTD,BMAC LTD,Fleet,1005\5110094029,2022-04-25,7379.92,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5110081565,2022-04-06,7355.05,
LONDON RIVER SERVICES LTD,ENCOM ENERGY COMPLIANCE CONSULT LTD,Building Maintenance & Repairs,1007\5110091244,2022-04-27,7350.00,
LUL NOMINEE BCV LIMITED,TRACKWORK RESOURCES LTD,Track General Maintenance,1033\5110088668,2022-04-20,7350.00,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001\5110082137,2022-04-06,7347.30,
PUBLIC CARRIAGE OFFICE,PEOPLECERT INTERNATIONAL LIMITED,IT Consultancy,1003\5110098821,2022-04-13,7345.50,
LONDON UNDERGROUND LTD,ACIERIES ET LAMINOIRS DE RIVES SAS,Fleet,1005\5110089861,2022-04-22,7343.00,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110093463,2022-04-04,7337.81,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110100947,2022-04-26,7327.88,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005\5110089312,2022-04-20,7322.37,
LONDON UNDERGROUND LTD,CLESHAR CONTRACT SERVICES,Track General Maintenance,1005\5110097474,2022-04-12,7317.42,
LUL NOMINEE BCV LIMITED,RJC (UK) LTD,MR Construction Costs,1033\5110102054,2022-04-25,7302.57,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901682874,2022-04-01,7296.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901683286,2022-04-04,7296.00,
LONDON UNDERGROUND LTD,DUCTCLEAN (UK) LTD T/A DCUK FM,Building Maintenance & Repairs,1005\5110100565,2022-04-20,7293.12,
LONDON UNDERGROUND LTD,RJC (UK) LTD,Escalators,1005\5110087305,2022-04-19,7286.00,
SURFACE TRANSPORT CORP,SIEMENS,Road Maintenance,1002\5110096171,2022-04-08,7268.66,
TFL CORPORATE,UNIVERSAL MOTORCYCLE TRAINING,External Events Roads Shows And Face To Face,1001\5110097721,2022-04-19,7260.00,
LONDON UNDERGROUND LTD,KONE PLC,MR Construction Costs,1005\5110094093,2022-04-21,7256.60,
SURFACE TRANSPORT CORP,PROBRAND LTD,Software Maintenance,1002\5110086557,2022-04-14,7245.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAVERING,Rates,1004\1901683361,2022-04-04,7235.50,
TRANSPORT TRADING LTD,LONDON BOROUGH OF BARNET,Rates,1004\1901684452,2022-04-29,7235.50,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Civil Engineering Construction Works,1005\5110099482,2022-04-27,7234.32,
CYCLE HIRE SCHEME,WRAGGE & CO,Legal Fees,1016\5110069482,2022-04-14,7225.00,
LONDON UNDERGROUND LTD,ANIXTER LTD,Electrical Equipment Maintenance,1005\5110094281,2022-04-11,7216.00,
LONDON BUS SERVICES LTD,MITIE CLEANING & ENVIRONMENTAL,"Maps, Timetables & Fare Information",1006\5110090957,2022-04-27,7214.99,
TFL CORPORATE,AMAZON,Software Maintenance,1001\5110101729,2022-04-22,7214.81,
LUL NOMINEE BCV LIMITED,MOTIVAIR COMPRESSORS LTD,Equipment Repairs & Maintenance,1033\5110090735,2022-04-01,7208.46,
SURFACE TRANSPORT CORP,ROAD TRAFFIC & UTILITIES MANAGEMENT,Maintenance of Plant & Equipment,1002\5110087785,2022-04-01,7200.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901684425,2022-04-28,7195.58,
RAIL FOR LONDON LIMITED,LOCKEN,Building Maintenance & Repairs,1020\5110091737,2022-04-28,7187.50,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901683288,2022-04-04,7185.69,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901682855,2022-04-01,7182.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901682864,2022-04-01,7182.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901684445,2022-04-29,7182.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901684450,2022-04-29,7182.00,
TRANSPORT TRADING LTD,NOVACROFT DIRECT LTD,Ticket & Pass Production,1004\5110098700,2022-04-13,7180.55,
RAIL FOR LONDON LIMITED,TURNER & TOWNSEND LLP,Management & Support Consultancy,1020\5110088161,2022-04-20,7178.08,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Computer Hardware,1005\5110081005,2022-04-05,7177.84,
LONDON UNDERGROUND LTD,AGGREGATE INDUSTRIES UK LTD,Track General Maintenance,1005\5110090537,2022-04-20,7170.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF TOWER HAMLETS,Rates,1004\1901683207,2022-04-04,7168.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901683483,2022-04-04,7168.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901683498,2022-04-04,7168.00,
LUL NOMINEE SSL LIMITED,MORGANITE ELECTRICAL CARBON LTD,Fleet,1031\5110092814,2022-04-20,7166.00,
LONDON UNDERGROUND LTD,1STINRAIL LIMITED,Track General Maintenance,1005\5110095635,2022-04-05,7138.95,
LONDON BUS SERVICES LTD,LOGISTICS UK,Management & Support Consultancy,1006\5110098534,2022-04-22,7131.48,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110089945,2022-04-01,7113.29,
TFL CORPORATE,AECOM LTD,Management & Support Consultancy,1001\5110085974,2022-04-08,7110.00,
SURFACE TRANSPORT CORP,GOLDEN RIVER TRAFFIC LTD,Manage IT Services,1002\5110092883,2022-04-28,7099.84,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Fleet,1031\5110094942,2022-04-27,7092.80,
SURFACE TRANSPORT CORP,INRIX UK LTD,Computer Software,1002\5110083925,2022-04-01,7083.33,
SURFACE TRANSPORT CORP,INRIX UK LTD,Computer Software,1002\5110101808,2022-04-29,7083.33,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900103055,2022-04-20,7082.80,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900103565,2022-04-27,7082.80,
LUL NOMINEE SSL LIMITED,ALPHA ELECTRONICS LTD,Electrical Equipment Maintenance,1031\5110097226,2022-04-27,7080.00,
TFL CORPORATE,AECOM LTD,Management & Support Consultancy,1001\5110084550,2022-04-06,7080.00,
LONDON UNDERGROUND LTD,COMMANDER BUILDING SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110087251,2022-04-19,7071.34,
LONDON UNDERGROUND LTD,WILDWOOD CREATIVE LLP,Management & Support Consultancy,1005\5110090595,2022-04-05,7065.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Signalling Systems,1005\5110082900,2022-04-06,7061.08,
LUL NOMINEE BCV LIMITED,ELEMY LTD,Maintenance Materials,1033\5110098841,2022-04-12,7048.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900100948,2022-04-12,7040.80,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\1900101421,2022-04-12,7040.80,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HACKNEY,Rates,1004\1901683284,2022-04-04,7040.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901683332,2022-04-04,7040.00,
LONDON UNDERGROUND LTD,ANDERTON CONCRETE PRODUCTS,Track General Maintenance,1005\5110101526,2022-04-22,7038.00,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5110087773,2022-04-20,7035.69,
TTL PROPERTIES LTD,EDENBECK,Building Maintenance & Repairs,1040\5110103913,2022-04-28,7027.94,
LONDON UNDERGROUND LTD,ENVIRONMENTAL SCIENTIFICS GROUP LTD,Track General Maintenance,1005\5110095662,2022-04-27,7025.00,
PUBLIC CARRIAGE OFFICE,NSL LIMITED,PCO Outsourced Services,1003\5110100016,2022-04-27,7022.64,
SURFACE TRANSPORT CORP,O2 UK LTD,Telephony Mobile,1002\5110094301,2022-04-04,7020.00,
SURFACE TRANSPORT CORP,SIEMENS,Traffic Signals,1002\5110096084,2022-04-12,7000.00,
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110099193,2022-04-13,7000.00,
LONDON UNDERGROUND LTD,ATKINS LIMITED,Planning & Development Consultancy,1005\5110090023,2022-04-14,7000.00,
LONDON UNDERGROUND LTD,ATKINS LIMITED,Planning & Development Consultancy,1005\5110090031,2022-04-06,7000.00,
LONDON UNDERGROUND LTD,LANES GROUP PLC,Civil Engineering Construction Works,1005\5110083434,2022-04-05,6984.84,
LONDON UNDERGROUND LTD,DPSS CABLING SERVICES LIMITED,Electrical Equipment Maintenance,1005\5110088666,2022-04-01,6980.87,
LUL NOMINEE SSL LIMITED,EDENBECK,Building Maintenance & Repairs,1031\5110103864,2022-04-29,6979.39,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Signalling Systems,1031\5110097964,2022-04-29,6971.20,
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Performance Charges,1005\5110087859,2022-04-20,6968.00,
LONDON TRANSPORT MUSEUM,FOODBYDISH,LTM Catering & Hospitality,1011\5110093210,2022-04-05,6960.00,
LONDON UNDERGROUND LTD,EQUANS SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5110098979,2022-04-27,6958.46,
RAIL FOR LONDON LIMITED,STEPHENSON HARWOOD,Legal Fees,1020\5110100744,2022-04-20,6956.00,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Fleet,1005\5110097205,2022-04-07,6952.68,
VICTORIA COACH STATN LTD,EDF ENERGY,Electricity,1008\5110089832,2022-04-28,6936.49,
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,Building Maintenance & Repairs,1005\5110098026,2022-04-12,6935.00,
LONDON UNDERGROUND LTD,RHINO DOORS,MR Construction Costs,1005\5110099648,2022-04-21,6934.30,
LONDON UNDERGROUND LTD,VOITH TURBO LTD,Fleet,1005\5110087231,2022-04-19,6928.92,
TRANSPORT TRADING LTD,LONDON BOROUGH OF TOWER HAMLETS,Rates,1004\1901683200,2022-04-04,6912.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901683329,2022-04-04,6912.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901683330,2022-04-04,6912.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901683335,2022-04-04,6912.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HARROW,Rates,1004\1901683358,2022-04-04,6912.00,
TRANSPORT TRADING LTD,WANDSWORTH COUNCIL,Rates,1004\1901683816,2022-04-04,6912.00,
LONDON BUS SERVICES LTD,TAXIMARSHALS LIMITED,Vehicle Repairs & Maintenance,1006\5110094617,2022-04-19,6912.00,
LONDON UNDERGROUND LTD,ALSTOM TRANSPORT LTD,Fleet,1005\5110086283,2022-04-12,6910.00,
LONDON UNDERGROUND LTD,CLEAR ROUTE UTILITY SERVICES LTD,Maintenance Materials,1005\5110096432,2022-04-25,6899.34,
TRANSPORT TRADING LTD,DAISY CORPORATE SERVICES TRADINGLTD,Telephony Fixed,1004\5110089298,2022-04-20,6896.60,
LONDON UNDERGROUND LTD,BROOKVEX IMS LTD,Lift Maintenance,1005\5110097547,2022-04-12,6893.76,
TRANSPORT TRADING LTD,LONDON BOROUGH OF CAMDEN,Rates,1004\1901684377,2022-04-22,6875.71,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901683486,2022-04-04,6870.00,
LONDON UNDERGROUND LTD,NETWORK RAIL,Maintenance of Plant & Equipment,1005\5110093011,2022-04-20,6866.39,
LUL NOMINEE SSL LIMITED,FAIVELEY TRANSPORT,Track General Maintenance,1031\5110091910,2022-04-27,6865.20,
LONDON UNDERGROUND LTD,PANDROL UK LTD,Track General Maintenance,1005\5110091148,2022-04-20,6865.12,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110092917,2022-04-05,6864.17,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901684518,2022-04-29,6862.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF EALING,Rates,1004\1901683114,2022-04-04,6861.25,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ENFIELD,Rates,1004\1901683116,2022-04-04,6861.25,
TFL CORPORATE,XPS PENSIONS LIMITED,Management & Support Consultancy,1001\5110087038,2022-04-19,6859.00,
LONDON UNDERGROUND LTD,MITIE FM LIMITED,Security Services (Guards),1005\5110089951,2022-04-11,6833.79,
TTL PROPERTIES LTD,JNG CONSTRUCTION & ENGINEERING,Building Maintenance & Repairs,1040\5110092170,2022-04-08,6831.08,
LONDON UNDERGROUND LTD,GBM SERVICES LTD,Operational Cleaning,1005\5110086579,2022-04-04,6822.99,
TFL CORPORATE,TMP (UK) LTD,Recruitment Advertising,1001\5110089232,2022-04-20,6820.00,
TFL CORPORATE,DEEPSTORE LIMITED,Document Archive & Storage,1001\5110095663,2022-04-06,6817.50,
LUL NOMINEE SSL LIMITED,GATEWAY CONSTRUCTION SERVICES LTD,Electrical & Electronic Engineering,1031\5110103400,2022-04-28,6804.90,
TFL CORPORATE,WSP UK LTD,Professional Engineering Services,1001\5110089263,2022-04-21,6804.00,
RAIL FOR LONDON LIMITED,TRAM OPERATIONS LIMITED,Franchise/Concession Variable Fee,1020\5110096470,2022-04-28,6800.00,
LONDON UNDERGROUND LTD,ATKINS LIMITED,Civil Engineering Construction Works,1005\5110090021,2022-04-06,6795.63,
TFL CORPORATE,ADFIELD HARVEY LTD,Photography & Video,1001\5110096375,2022-04-08,6790.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901683635,2022-04-04,6784.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF MERTON,Rates,1004\1901683795,2022-04-04,6784.00,
TRANSPORT TRADING LTD,CITY OF WESTMINSTER,Rates,1004\1901683983,2022-04-08,6784.00,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5110091330,2022-04-27,6776.55,
LONDON BUS SERVICES LTD,ARRIVA LONDON SOUTH LTD,Bus Contract Payments,1006\1900047135,2022-04-14,6770.00,
SURFACE TRANSPORT CORP,REDSPEED INTERNATIONAL  LTD,Traffic Signals,1002\5110086173,2022-04-12,6764.25,
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110095689,2022-04-07,6750.00,
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110097679,2022-04-26,6750.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF HAMM& FULHAM,Rates,1004\1901683322,2022-04-04,6736.50,
LONDON UNDERGROUND LTD,DEPOT RAIL LTD,Equipment Repairs & Maintenance,1005\5110100022,2022-04-19,6735.00,
LUL NOMINEE SSL LIMITED,TRELLEBORG INDUSTRIAL AVS,Signalling Systems,1031\5110092764,2022-04-27,6734.40,
LONDON UNDERGROUND LTD,NETWORK RAIL,National Rail Long Term Charges,1005\5110087525,2022-04-12,6730.45,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Fleet,1005\5110097181,2022-04-07,6721.20,
SURFACE TRANSPORT CORP,ROAD TRAFFIC & UTILITIES MANAGEMENT,Maintenance of Plant & Equipment,1002\5110087764,2022-04-01,6720.00,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Recruitment Expenses,1001\5110087551,2022-04-20,6719.29,
TRANSPORT TRADING LTD,THAMES CLIPPERS,Gross Sales Clearance,1004\1901684146,2022-04-14,6718.60,
TFL CORPORATE,PROBRAND LTD,Software Maintenance,1001\5110091018,2022-04-27,6718.36,
