Entity,Vendor Name,Expenditure Account,Document Number,Clearing Date,Amount,Merchant Category
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109997659,2021-09-22,5720.00,
LONDON UNDERGROUND LTD,YY SECURITY INSTALLATIONS LTD,MR Construction Costs,1005\5110015929,2021-10-04,5713.07,
LUL NOMINEE SSL LIMITED,ALSTOM TRANSPORT LTD,Signalling Systems,1031\5110015185,2021-10-01,5705.00,
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5109966346,2021-10-14,5700.00,
LUL NOMINEE BCV LIMITED,KINGSBEECH LTD,Track General Maintenance,1033\5110014904,2021-10-05,5700.00,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110001415,2021-10-04,5687.28,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110008137,2021-10-14,5687.19,
TFL CORPORATE,FAITHFUL+GOULD,Management & Support Consultancy,1001\5109999668,2021-09-29,5670.00,
LUL NOMINEE SSL LIMITED,DPSS CABLING SERVICES LIMITED,MR Construction Costs,1031\5110019896,2021-10-13,5663.70,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5109999065,2021-09-28,5649.19,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110008127,2021-10-14,5649.19,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110008132,2021-10-14,5649.19,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110008134,2021-10-14,5649.19,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110008139,2021-10-14,5649.19,
LUL NOMINEE SSL LIMITED,ERIKS  EMS,Component Repairs Sub Contracted,1031\5110008142,2021-10-14,5649.19,
TRANSPORT TRADING LTD,JNG CONSTRUCTION & ENGINEERING,Building Maintenance & Repairs,1004\5110009781,2021-09-24,5647.57,
TUBE LINES LTD,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1040\5109997067,2021-09-22,5643.30,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109994603,2021-09-20,5637.60,
LONDON UNDERGROUND LTD,ONE TRANSPORT LIMITED,Travel to/from work (Unsocial Hours),1005\5110022548,2021-10-15,5618.95,
SURFACE TRANSPORT CORP,SKY HIGH PLC,Traffic Signals,1002\5109995273,2021-09-29,5617.76,
LUL NOMINEE BCV LIMITED,LPA CHANNEL ELECTRIC LTD,Fleet,1033\5110018388,2021-10-11,5609.40,
TFL CORPORATE,INTERFLEET TECHNOLOGY LIMITED,Management & Support Consultancy,1001\5110006128,2021-10-11,5607.85,
LONDON UNDERGROUND LTD,ARBIL LTD,Plant & Equipment Purchases,1005\5110008272,2021-09-22,5603.55,
LONDON UNDERGROUND LTD,ALLELYS HEAVY HAULAGE LTD,Equipment Repairs & Maintenance,1005\5110018977,2021-10-11,5600.00,
RAIL FOR LONDON LIMITED,LEND LEASE CONSULTING (EMEA) LTD,Professional Engineering Services,1020\5110003604,2021-09-23,5600.00,
LONDON UNDERGROUND LTD,SIEMENS,Software Maintenance,1005\5109995280,2021-09-20,5596.67,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Fleet,1031\5110006240,2021-10-11,5596.16,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5110009257,2021-09-30,5581.60,
TFL CORPORATE,REED SPECIALIST RECRUITMENT LTD,Agency Staff,1001\5110017791,2021-10-14,5581.60,
LONDON TRANSPORT MUSEUM,ARTISAN PEOPLE,Agency Staff,1011\5110009685,2021-10-07,5579.03,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Fleet,1031\5110000681,2021-09-29,5567.76,
LONDON UNDERGROUND LTD,R BAKER (ELECTRICAL) LTD,Fleet,1005\5110021135,2021-10-13,5563.00,
TFL CORPORATE,GARDINER & THEOBALD LLP,Management & Support Consultancy,1001\5110003907,2021-10-06,5550.00,
LUL NOMINEE BCV LIMITED,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1033\5109999357,2021-09-22,5544.88,
LONDON UNDERGROUND LTD,KINGSBEECH LTD,Electrical Equipment Maintenance,1005\5110007087,2021-09-21,5544.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF SOUTHWARK,Rates,1004\1901678970,2021-10-04,5532.00,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Fleet,1031\5109996646,2021-09-21,5528.32,
TRANSPORT TRADING LTD,HOWES BAILIFFS LIMITED,Property Management Fees,1004\5110007208,2021-09-24,5525.00,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Maintenance Materials,1005\5110022190,2021-10-15,5517.00,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109994077,2021-09-20,5510.40,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110005243,2021-10-11,5510.40,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Operating Lease Expense - Motor Vehicles,1005\5110002853,2021-09-29,5506.47,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Operating Lease Expense - Motor Vehicles,1005\5110002951,2021-09-29,5506.47,
LONDON UNDERGROUND LTD,INDUSTRIAL SCIENTIFIC UK LTD,Track General Maintenance,1005\5109917648,2021-09-21,5502.23,
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5110015089,2021-10-04,5500.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901678927,2021-10-04,5479.00,
LONDON BUS SERVICES LTD,PROVENTIA OY,Vehicle Repairs & Maintenance,1006\5109998448,2021-09-24,5478.00,
LUL NOMINEE SSL LIMITED,SKF (UK) LTD,Signalling Systems,1031\5109998256,2021-09-22,5478.00,
LONDON UNDERGROUND LTD,MOTT MACDONALD LIMITED,Planning & Development Consultancy,1005\5110015791,2021-10-04,5477.68,
TFL CORPORATE,BONSAI TECHNICAL SERVICES LIMITED,IT Consultancy,1001\5110008143,2021-09-23,5463.45,
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5110001854,2021-10-04,5459.09,
LONDON UNDERGROUND LTD,PELI PRODUCTS (UK) LTD,Equipment Repairs & Maintenance,1005\5109970020,2021-09-23,5452.80,
LONDON UNDERGROUND LTD,COONEEN DEFENCE LTD,Uniforms,1005\5110022169,2021-10-15,5450.97,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1005\5110022297,2021-10-15,5443.60,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5110014450,2021-10-14,5433.01,
TUBE LINES LTD,OPEN TEXT UK LTD,Software Maintenance,1025\5110003958,2021-10-06,5426.43,
TRANSPORT TRADING LTD,ROYAL BOROUGH OF KINGSTON UPON THAMES,Rates,1004\1901678941,2021-10-04,5426.00,
LONDON UNDERGROUND LTD,THALES GROUND TRANSPORTATION SYSTEM,Signalling Systems,1005\5110010272,2021-10-13,5424.24,
LONDON UNDERGROUND LTD,PELI PRODUCTS (UK) LTD,Equipment Repairs & Maintenance,1005\5109970022,2021-09-23,5416.80,
LUL NOMINEE SSL LIMITED,NSK UK LTD,Fleet,1031\5110016664,2021-10-11,5415.00,
LONDON UNDERGROUND LTD,SPOOR-TECH LTD,Building Maintenance & Repairs,1005\5110016173,2021-10-06,5412.87,
LONDON UNDERGROUND LTD,COMMANDER BUILDING SERVICES LIMITED,Equipment Repairs & Maintenance,1005\5109981122,2021-09-22,5407.51,
LONDON UNDERGROUND LTD,DUCTCLEAN (UK) LTD T/A DCUK FM,Building Maintenance & Repairs,1005\5110019793,2021-10-11,5390.00,
TFL CORPORATE,UNIVERSAL MOTORCYCLE TRAINING,External Events Roads Shows And Face To Face,1001\5110018074,2021-10-05,5390.00,
LONDON UNDERGROUND LTD,INITIATE CONSULTING LTD,Planning & Development Consultancy,1005\5110003543,2021-09-20,5390.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Signalling Systems,1005\5110014254,2021-09-30,5384.61,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Signalling Systems,1005\5110014258,2021-09-30,5384.61,
LONDON UNDERGROUND LTD,WECS PRECISION LTD,Fleet,1005\5110013965,2021-09-29,5379.14,
TFL CORPORATE,OTM (UK) LTD,Production Artwork And Design For Marketing,1001\5110019295,2021-10-08,5350.00,
LUL NOMINEE SSL LIMITED,GBM SERVICES LTD,Operational Cleaning,1031\5110003888,2021-09-20,5345.58,
RAIL FOR LONDON LIMITED,OTB ENGINEERING LTD,Professional Engineering Services,1020\5110010894,2021-09-29,5345.00,
SURFACE TRANSPORT CORP,PROBRAND LTD,Software Maintenance,1002\5109917882,2021-10-05,5344.00,
LONDON UNDERGROUND LTD,TELENT TECHNOLOGY SERVICES LTD,Cameras,1005\5110011374,2021-10-06,5328.79,
LONDON UNDERGROUND LTD,AGGREGATE INDUSTRIES UK LTD,Track General Maintenance,1005\5110008250,2021-09-29,5325.52,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110001236,2021-10-04,5317.25,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5110017896,2021-10-08,5314.80,
TFL CORPORATE,INSIGHT EXECUTIVE GROUP LIMITED,Management & Support Consultancy,1001\5109962155,2021-09-29,5313.00,
LONDON UNDERGROUND LTD,ESG RAIL,Security Equipment,1005\5110012019,2021-09-29,5309.00,
TRANSPORT TRADING LTD,HOWES BAILIFFS LIMITED,Property Management Fees,1004\5110018927,2021-10-13,5308.40,
LONDON TRANSPORT MUSEUM,DENNER ELLIS BODDINGTON,Production Artwork And Design For Marketing,1011\5110019789,2021-10-11,5307.00,
RAIL FOR LONDON LIMITED,EE LIMITED,Computer Hardware,1020\5110000763,2021-09-29,5304.23,
TFL CORPORATE,DELATIM LIMITED,Art And Poetry Installations And Programmes,1001\5110015872,2021-10-06,5304.00,
LUL NOMINEE SSL LIMITED,MANTEC ENGINEERING LTD,Signalling Systems,1031\5110007043,2021-09-20,5304.00,
LONDON UNDERGROUND LTD,TIFLEX LTD,Track General Maintenance,1005\5109995405,2021-09-20,5302.12,
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Vehicle Operating Leases,1005\5110021106,2021-10-15,5300.00,
LUL NOMINEE SSL LIMITED,WALDHAM PRECISION ENG.LTD.,Fleet,1031\5110006639,2021-09-29,5300.00,
LONDON UNDERGROUND LTD,AGGREGATE INDUSTRIES UK LTD,Track General Maintenance,1005\5110008141,2021-10-06,5281.49,
LONDON BUS SERVICES LTD,TRAPEZE PTI LTD,Computer Consumables,1006\5110003669,2021-10-08,5276.00,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110008226,2021-09-22,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110008232,2021-09-22,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110008239,2021-09-22,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110008262,2021-09-22,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110012172,2021-10-14,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110013584,2021-10-14,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110013585,2021-10-14,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110015749,2021-10-14,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110015751,2021-10-13,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110015948,2021-10-14,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110015950,2021-10-06,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110020287,2021-10-13,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110020288,2021-10-13,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110020725,2021-10-13,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110020802,2021-10-13,5274.36,
LONDON UNDERGROUND LTD,HOPPECKE INDUSTRIAL BATTERIES,Fleet,1005\5110021705,2021-10-14,5274.36,
LONDON UNDERGROUND LTD,4 RAIL SERVICES LTD,Building Maintenance & Repairs,1005\5110015629,2021-10-06,5270.00,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Operating Lease Expense - Motor Vehicles,1005\5110003067,2021-09-29,5269.95,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Operating Lease Expense - Motor Vehicles,1005\5110003083,2021-09-29,5269.95,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Operating Lease Expense - Motor Vehicles,1005\5110003100,2021-09-29,5269.95,
LUL NOMINEE SSL LIMITED,SCHUNK CARBON TECHNOLOGY LIMITED,Fleet,1031\5110003948,2021-09-30,5269.71,
LUL NOMINEE BCV LIMITED,RJC (UK) LTD,Retentions Control Account > 1Year,1033\5110013911,2021-10-13,5267.40,
LONDON UNDERGROUND LTD,RJC (UK) LTD,MR Construction Costs,1005\5109996964,2021-09-22,5267.00,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110001486,2021-10-04,5265.80,
TFL CORPORATE,INVESTIGO,Management & Support Consultancy,1001\5110012416,2021-09-28,5265.00,
SURFACE TRANSPORT CORP,ZEST CONSULT LTD,Professional Engineering Services,1002\5110011184,2021-09-24,5250.00,
LONDON UNDERGROUND LTD,AGGREGATE INDUSTRIES UK LTD,Track General Maintenance,1005\5110008138,2021-10-01,5249.34,
LUL NOMINEE BCV LIMITED,VOITH TURBO LTD,Fleet,1033\5110004548,2021-10-06,5244.10,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110005103,2021-10-11,5240.43,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5110001690,2021-10-04,5220.00,
TFL CORPORATE,CORPORATE DOCUMENT SERVICES LTD,Printing For Customer Info Materials,1001\5110022101,2021-10-14,5210.16,
RAIL FOR LONDON LIMITED,TURNER & TOWNSEND LLP,Management & Support Consultancy,1020\5109999957,2021-09-23,5203.68,
TFL CORPORATE,LOGIKAL,Professional Engineering Services,1001\5110019000,2021-10-07,5200.00,
LUL NOMINEE SSL LIMITED,ITT HOLDINGS CZECH REPUBLIC S.R.O.,Fleet,1031\5110004091,2021-10-08,5192.00,
TFL CORPORATE,ADFIELD HARVEY LTD,Printing,1001\5110018937,2021-10-07,5182.70,
DIAL A RIDE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1010\5110002502,2021-09-29,5182.17,
DOCKLANDS LIGHT RAILWAY,THAMES CLIPPERS,Ticket & Pass Production,1012\5110009770,2021-09-28,5177.60,
LONDON UNDERGROUND LTD,POWERNETICS TECHNOLOGIES LTD,Fleet,1005\5110015954,2021-10-04,5175.00,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109994592,2021-09-20,5173.80,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109997512,2021-09-22,5173.80,
LONDON UNDERGROUND LTD,LUCCHINI UK LTD,Fleet,1005\5110006155,2021-10-06,5161.92,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110001401,2021-10-04,5161.14,
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004\5110011453,2021-09-29,5158.30,
LONDON UNDERGROUND LTD,CREACTIVE DESIGN LTD,Fleet,1005\5110018855,2021-10-12,5154.60,
LONDON UNDERGROUND LTD,ANDREW ALLEN QC,COVID 19 planning,1005\5110019735,2021-10-11,5148.00,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003046,2021-09-29,5147.15,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003148,2021-09-29,5147.15,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003165,2021-09-29,5147.15,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003175,2021-09-29,5147.15,
TRANSPORT TRADING LTD,BNP PARIBAS REAL ESTATE ADV & PROP,Property Management Fees,1004\5109995348,2021-09-20,5145.00,
TFL CORPORATE,MORSON HUMAN RESOURCES LTD,Agency Staff,1001\5109994709,2021-09-20,5138.87,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110004910,2021-10-11,5135.65,
SURFACE TRANSPORT CORP,TELENT TECHNOLOGY SERVICES LTD,Traffic Signals,1002\5110002815,2021-09-21,5132.38,
LONDON UNDERGROUND LTD,XYLEM WATER SOLUTIONS UK LTD,Building Maintenance & Repairs,1005\5110003983,2021-10-06,5128.00,
LONDON UNDERGROUND LTD,ALBA POWER LIMITED,Electrical Equipment Maintenance,1005\5110015911,2021-10-06,5125.00,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5110017935,2021-10-08,5108.20,
TRANSPORT TRADING LTD,CITY OF LONDON,Rates,1004\1901678965,2021-10-04,5103.00,
TFL CORPORATE,ICYBERDEFENCE,Management & Support Consultancy,1001\5110000978,2021-09-29,5100.00,
LONDON RIVER SERVICES LTD,HYDRACHILL LTD,Building Maintenance & Repairs,1007\5110010986,2021-09-28,5098.00,
RAIL FOR LONDON LIMITED,QUATTRO LTD,Management & Support Consultancy,1020\5110008190,2021-10-12,5096.00,
SURFACE TRANSPORT CORP,PINSENTS MASONS,Legal Fees,1002\5109999478,2021-09-22,5090.50,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109994088,2021-09-20,5087.90,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5109997196,2021-09-22,5087.90,
TFL CORPORATE,INTERFLEET TECHNOLOGY LIMITED,Management & Support Consultancy,1001\5109995827,2021-09-21,5075.00,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110001198,2021-10-04,5063.30,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5110001722,2021-10-04,5056.95,
TRANSPORT TRADING LTD,LONDON BOROUGH OF TOWER HAMLETS,Rates,1004\1901678980,2021-10-04,5054.00,
RAIL FOR LONDON LIMITED,NETWORK RAIL,Building Maintenance & Repairs,1020\5110014872,2021-10-12,5049.53,
SURFACE TRANSPORT CORP,GOOD SKILLS TRAINING,Staff Training,1002\5110020378,2021-10-13,5044.00,
LONDON UNDERGROUND LTD,MODULAR DISTRIBUTION SYSTEMS,Lifts & Escalators stock issues,1005\5110000193,2021-09-22,5043.40,
TFL CORPORATE,LEEDS COLLEGE OF BUILDING,Planning & Development Consultancy,1001\5110002442,2021-10-05,5040.00,
LONDON RIVER SERVICES LTD,MITIE FM LIMITED,Security Services (Guards),1007\5110007857,2021-09-27,5020.70,
LONDON UNDERGROUND LTD,MOTIVAIR COMPRESSORS LTD,Maintenance of Plant & Equipment,1005\5110009904,2021-09-24,5018.85,
TRANSPORT TRADING LTD,WRAGGE & CO,Legal Fees,1004\5110012400,2021-09-29,5013.00,
TFL CORPORATE,HAYS ACCOUNTANCY PERSONNEL,Agency Staff,1001\5110001439,2021-10-04,5012.64,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109994594,2021-09-20,5007.36,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109994626,2021-09-20,5007.36,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5109997515,2021-09-22,5007.36,
TFL CORPORATE,MATCHTECH GROUP PLC,Agency Staff,1001\5110005353,2021-10-11,5007.36,
SURFACE TRANSPORT CORP,SIEMENS,Road Maintenance,1002\5110011487,2021-10-06,5006.48,
TRANSPORT TRADING LTD,STAR GROCERS,Transys Control - TTL,1004\1901679042,2021-10-06,5000.00,
TRANSPORT TRADING LTD,COLLIERS INTERNATIONAL,Property Management Fees,1004\5110000300,2021-09-29,5000.00,
TFL CORPORATE,TOWERS WATSON LTD,Publications & Periodicals,1001\5110006730,2021-10-11,5000.00,
TFL CORPORATE,STRAIGHTFORWARD COMMUNICATIONS LTD,Photography And Video Design And Production,1001\5110021075,2021-10-15,5000.00,
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5110007710,2021-10-13,5000.00,
TFL CORPORATE,MEDIAEDGE,Social Media And Digital Advertising Space,1001\5110011083,2021-10-07,5000.00,
LONDON TRANSPORT MUSEUM,NEWS UK & IRELAND LTD,Marketing Services,1011\5109997938,2021-10-13,5000.00,
TFL CORPORATE,SWECO UK LIMITED,Management & Support Consultancy,1001\5110007721,2021-10-15,5000.00,
SURFACE TRANSPORT CORP,LONDON BOROUGH OF LAMBETH,Borough Services - Claim Against Pr Yr Accrual,1002\1900069443,2021-09-22,5000.00,
LONDON UNDERGROUND LTD,PROGRESS RAIL SERVICES UK LTD,Track General Maintenance,1005\5109999353,2021-09-22,5000.00,
SURFACE TRANSPORT CORP,HAY & TAY LIMITED,Planning & Development Consultancy,1002\5110007671,2021-09-21,4999.40,
LUL NOMINEE SSL LIMITED,BOMBARDIER TRANSPORT UK,Fleet,1031\5110007966,2021-10-13,4992.00,
TUBE LINES LTD,BRE EVENTS,Planning & Development Consultancy,1040\5110008342,2021-10-13,4990.00,
TUBE LINES LTD,KINGSBEECH LTD,Security Equipment,1025\5110009492,2021-10-06,4982.81,
TFL CORPORATE,VIRGIN MEDIA,Computer Hardware,1001\5110006332,2021-09-29,4980.00,
LUL NOMINEE SSL LIMITED,DYER & BUTLER LTD,Civil Engineering Construction Works,1031\5110022138,2021-10-15,4978.01,
TRANSPORT TRADING LTD,UNIVERSAL,Office Accommodation Moves,1004\5110010326,2021-09-27,4977.50,
TUBE LINES LTD,CARBON CREDENTIALS ENERGY SERV LTD,Planning & Development Consultancy,1040\5110006136,2021-09-23,4977.00,
TUBE LINES LTD,CARBON CREDENTIALS ENERGY SERV LTD,Planning & Development Consultancy,1040\5110010426,2021-09-23,4977.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF MERTON,Rates,1004\1901678947,2021-10-04,4974.00,
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5109992448,2021-09-28,4968.75,
LONDON UNDERGROUND LTD,PNEUMATROL LTD,Signals & Electricals stock issues,1005\5110010791,2021-10-04,4957.22,
LONDON UNDERGROUND LTD,WJB SERVICES LIMITED,Office Accommodation Moves,1005\5110013826,2021-09-29,4957.15,
LUL NOMINEE SSL LIMITED,KNORR-BREMSE RAIL LTD,Signalling Systems,1031\5110003270,2021-10-04,4951.50,
RAIL FOR LONDON LIMITED,TURNER & TOWNSEND LLP,Management & Support Consultancy,1020\5109999780,2021-09-23,4950.72,
TFL CORPORATE,BURGES SALMON LLP,Legal Fees,1001\5110011980,2021-09-28,4950.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF ISLINGTON,Rates,1004\1901678931,2021-10-04,4947.00,
LONDON UNDERGROUND LTD,AECOM LTD,Track General Maintenance,1005\5110003190,2021-09-29,4942.01,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,IT Consultancy,1001\5109995816,2021-09-21,4934.43,
TUBE LINES LTD,LANES GROUP PLC,Building Maintenance & Repairs,1025\5110009681,2021-10-13,4931.90,
LONDON UNDERGROUND LTD,UNIPART RAIL LTD,Track General Maintenance,1005\5110006658,2021-10-12,4931.00,
LONDON UNDERGROUND LTD,ENGIE SERVICES LTD,Fire and Safety Equipment,1005\5110010763,2021-09-23,4930.99,
TUBE LINES LTD,TEW ENGINEERING LTD,Protective Clothing,1025\5110019426,2021-10-12,4929.00,
TUBE LINES LTD,HA MARKS LTD,MR Construction Costs,1040\5110006821,2021-09-24,4915.00,
TFL CORPORATE,COMPUTACENTER PLC,Manage IT Services,1001\5110006541,2021-09-20,4903.48,
LONDON UNDERGROUND LTD,LANES GROUP PLC,MR Construction Costs,1005\5110010794,2021-10-13,4901.33,
TFL CORPORATE,MEDIAEDGE,Radio TV Press Poster Cinema Airtime And Space,1001\5110013763,2021-10-13,4901.08,
TUBE LINES LTD,MCGINLEY SUPPORT SERVICES LTD,Track General Maintenance,1025\5110011643,2021-09-29,4900.00,
LONDON UNDERGROUND LTD,AGGREGATE INDUSTRIES UK LTD,Track General Maintenance,1005\5110007483,2021-10-06,4893.56,
TFL CORPORATE,VCCP GROUP LLP,Production Artwork And Design For Marketing,1001\5110002604,2021-10-04,4875.00,
LONDON UNDERGROUND LTD,PULLMAN RAIL LTD,Fleet,1005\5109992193,2021-09-28,4870.64,
DIAL A RIDE,HARRIS INSTALLATIONS SERVICES LTD,Office Accommodation Moves,1010\5110006179,2021-09-20,4853.00,
LONDON UNDERGROUND LTD,EVENHEIGHTS LTD,Vehicle Operating Leases,1005\5110021166,2021-10-15,4850.00,
TFL CORPORATE,HARTDIXON,Planning & Development Consultancy,1001\5110020660,2021-10-13,4850.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901678915,2021-10-04,4841.00,
TRANSPORT TRADING LTD,LONDON BOROUGH OF NEWHAM,Rates,1004\1901678916,2021-10-04,4841.00,
LUL NOMINEE SSL LIMITED,BOC GASES,Maintenance Materials,1031\5109999466,2021-09-28,4827.18,
TFL CORPORATE,FUSION PEOPLE LIMITED,Agency Staff,1001\5110013428,2021-10-01,4825.50,
TUBE LINES LTD,CASTLE WATER LIMITED,Water,1040\1900000173,2021-09-29,4823.54,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110002924,2021-09-29,4822.42,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003053,2021-09-29,4822.42,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003088,2021-09-29,4822.42,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003155,2021-09-29,4822.42,
LONDON UNDERGROUND LTD,GROSVENOR CONTRACTS LEASING LTD,Vehicle Operating Leases,1005\5110003168,2021-09-29,4822.42,
TUBE LINES LTD,WATSON FUELS,Maintenance Materials,1025\5109993252,2021-10-14,4819.17,
SURFACE TRANSPORT CORP,SKY HIGH PLC,Traffic Signals,1002\5109981176,2021-09-23,4815.36,
TFL CORPORATE,CAPITA BUSINESS SERVICES LTD,Maintenance of Telecommunications Equipment,1001\5109996723,2021-09-22,4810.63,
TFL CORPORATE,LINKS SIGNS LTD,MR Construction Costs,1001\5110019274,2021-10-11,4805.00,
