Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241178,J468416 290412,38148.32,CASTELAYN,361796,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9220,CONTINUING BLOCK BOOKED,2012-04-10,3241178,J468416 290412,560.00,CASTELAYN,361796,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241179,J468417 290412,22915.00,COTLEIGH,361811,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241180,J468420 290412,29923.86,HOUSTEADS,361860,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241181,J468425 290412,7314.00,ROSE COTTAGE,361940,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-04-10,3241181,J468425 290412,6272.00,ROSE COTTAGE,361940,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241182,J468471 290412,8485.42,CARE SHANGTON,362004,Social Community Care,DISABILITY & SPECIAL NEEDS - S
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241183,J468477 290412,13128.72,WOODBANK HOUSE CARE LTD,361780,Social Community Care,REST & RETIREMENT HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-04-10,3241184,J468497 290412,11052.00,ALPINE HEALTHCARE,362125,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-04-10,3241185,J468506 290412,28478.00,NEWFIELD NURSING HOME,361980,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2012-04-10,3241185,J468506 290412,3577.30,NEWFIELD NURSING HOME,361980,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241186,J468545 290412,29543.57,BEECHY KNOLL,362144,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241187,J468553 290412,5900.71,ROSEBERRY CARE CENTRES GB LTD,361953,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-04-10,3241187,J468553 290412,17412.00,ROSEBERRY CARE CENTRES GB LTD,361953,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241188,J468557 290412,25234.00,NORTH HILL RESIDENTIAL HOME,362254,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241189,J468561 290412,3662.30,WESTBOURNE HOUSE,361791,Social Community Care,NURSING HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241189,J468561 290412,2732.94,WESTBOURNE HOUSE,361791,Social Community Care,NURSING HOMES
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241189,J468561 290412,7545.24,WESTBOURNE HOUSE,361791,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,4260,NURSING COSTS RECOVERED,2012-04-10,3241190,J468574 290412,2049.43,CLUMBER COURT CARE HOME,368325,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241190,J468574 290412,1548.00,CLUMBER COURT CARE HOME,368325,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241191,J468620 290412,18003.72,NORTON LEES HALL/LODGE,433750,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241192,J468688 290412,2368.57,BIRMINGHAM CITY COUNCIL,560253,Unclassified Non Trade,COUNCILS
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241193,J468691 290412,1532.00,WHITE GABLES CARE HOME,563260,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241194,J470897 290412,4596.00,WOOD HILL GRANGE CARE HOME,552397,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241195,J440006 080112,1544.00,WOODLANDS LODGE CARE HOME,361818,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241196,J445514 050212,1544.00,WOODLANDS LODGE CARE HOME,361818,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241197,J454920 040312,1213.14,WOODLANDS LODGE CARE HOME,361818,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241198,J461490 010412,3854.24,WIRRAL AUTISTIC SOCIETY,361894,Unclassified Non Trade,COMMUNITY PROJECTS
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241199,J461495 010412,1500.00,CLUMBER COURT CARE HOME,368325,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9210,CONTINUING NURSING CARE,2012-04-10,3241199,J461495 010412,1560.00,CLUMBER COURT CARE HOME,368325,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING ELDERLY,9200,CONTINUING RESIDENTIAL CARE,2012-04-10,3241200,J462801 010412,680.00,NORTON LEES HALL/LODGE,433750,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
PURCHASING ELDERLY,9210,SHORT TERM NURSING CARE,2012-04-10,3241206,J468287 010412,1500.00,ROSE COTTAGE,361940,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2012-04-10,3241207,J468289 010412,1062.28,WOODLANDS LODGE CARE HOME,361818,Social Community Care,RESIDENTIAL CARE HOMES
DRUG & ALCOHOL MH -PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2012-04-10,3241208,J468291 010412,10710.00,SHEFF ALCOHOL ADV.SERVICE,361777,Medical,ALCOHOL MISUSE - ADVICE & COUN
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2012-04-10,3241209,J468297 010412,750.00,NEWFIELD NURSING HOME,361980,Social Community Care,NURSING HOMES
PURCHASING ELDERLY,9200,SHORT TERM RESIDENTIAL CARE,2012-04-10,3241210,J468302 010412,1178.57,NORTON LEES HALL/LODGE,433750,Unclassified Non Trade,SCHOOLS - LOCAL AUTHORITY
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-04-11,3227526,97723,940.00,CARTER BROWN ASSOCIATES LTD,417243,Medical,PSYCHOLOGISTS
NEW PROJECT TEAM,8350,MISCELLANEOUS EXPENSES,2012-04-11,3242926,ERS INVOICE65456,500.00,FRIENDS OF FIRTH PARK,459380,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CLAIMS,8740,HIGHWAYS,2012-04-11,3242927,ERS INVOICE65457,525.00,AMT LAWYERS,566508,Legal Services,SOLICITORS
PREMIUMS,8740,PREMIUMS,2012-04-11,3242928,ERS INVOICE65458,176188.55,ST PAULS TRAVELERS INSURANCE CO LTD,397437,Financial Services,INSURANCE - OTHER
ASSITANT HEAD OF SERVICE,5750,TRAINING EXPENDITURE,2012-04-11,3242929,ERS INVOICE65459,560.00,JERRY HURST,565146,Human Resources,TRAINING SERVICES
MINOR ADAPTATIONS,6030,REPAIRS AND MTCE - RESPONSIVE,2012-04-11,3242940,ERS INVOICE65470,1999.00,NEIL MARRISON,459864,Construction,BUILDING SERVICES
CLAIMS,8740,MOTOR VEHICLE,2012-04-11,3242941,ERS INVOICE65471,6387.62,AVIVA INSURANCE,566578,Financial Services,INSURANCE - OTHER
PARKHILL FLATS REFURBISHMENT,6020,REPAIRS AND MTCE - PROGRAMMED,2012-04-11,3242948,ERS INVOICE65480,11632.50,BARCLAYS CORPORATE,536384,Financial Services,BANKS & OTHER FINANCIAL INSTIT
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243058,ERS INVOICE65490,2909.90,DONCASTER ROTH & DIST (MOTOR TRADES)GTA,204434,Human Resources,TRAINING CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243059,ERS INVOICE65491,635.00,HEELEY CITY FARM,301277,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243060,ERS INVOICE65492,2596.50,THE SHEFFIELD COLLEGE,297611,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243061,ERS INVOICE65493,2698.78,THE SHEFFIELD COLLEGE,297611,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243062,ERS INVOICE65494,1406.25,SHEFFIELD WEDNESDAY ACADEMY,461589,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243063,ERS INVOICE65495,12187.50,THE SOURCE AT MEADOWHALL,350485,Human Resources,TRAINING CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243064,ERS INVOICE65496,937.50,TINSLEY PARENTS & CHILDRENS CONSORTIUM,478244,Social Community Care,NURSERIES & CRECHES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243077,ERS INVOICE65509,2317.75,A4E LTD,326975,Consultancy,BUSINESS & MANAGEMENT CONSULTA
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243078,ERS INVOICE65510,4703.13,SOUTH YORKSHIRE & HALLAMSHIRE CYP,431967,Unclassified Non Trade,YOUTH ORGANISATIONS & CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243079,ERS INVOICE65511,3651.25,CONSTRUCTION LEARNING WORLD,548077,Education,EDUCATIONAL TRAINING PROVIDERS
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243080,ERS INVOICE65512,2571.75,SHEFFIELD INDUSTRIAL MUSEUMS TRUST LTD,307272,Leisure Services,MUSEUMS
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243081,ERS INVOICE65513,1111.25,ENDEAVOUR TRAINING,347945,Human Resources,TRAINING SERVICES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243082,ERS INVOICE65514,5334.00,HEELEY CITY FARM,301277,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243083,ERS INVOICE65515,5031.25,KELVIN MEDIA PRODUCTIONS,475794,Human Resources,TRAINING CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243084,ERS INVOICE65516,793.75,NACRO,297575,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243085,ERS INVOICE65517,1365.25,NACRO,297575,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243086,ERS INVOICE65518,2343.75,THE SHEFFIELD COLLEGE,297611,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243088,ERS INVOICE65520,4937.50,THE SHEFFIELD COLLEGE,297611,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243090,ERS INVOICE65522,1875.00,THE SHEFFIELD COLLEGE,297611,Unclassified Non Trade,SCHOOLS & COLLEGES - FURTHER E
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243092,ERS INVOICE65524,2562.50,THE SHARKS,540033,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243093,ERS INVOICE65525,4828.13,SHEFFIELD WEDNESDAY ACADEMY,461589,Leisure Services,SPORTS CLUBS & ASSOCIATIONS
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243094,ERS INVOICE65526,2250.00,SIGNPOST PROJECT,486881,Unclassified Non Trade,YOUTH ORGANISATIONS & CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243095,ERS INVOICE65527,2301.88,SPRINT TRAINING LTD,375572,Human Resources,TRAINING SERVICES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243096,ERS INVOICE65528,2000.25,SPRINT TRAINING LTD,375572,Human Resources,TRAINING SERVICES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243097,ERS INVOICE65529,4572.00,SPRINT TRAINING LTD,375572,Human Resources,TRAINING SERVICES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243099,ERS INVOICE65531,1016.00,Y A S Y,306981,Unclassified Non Trade,YOUTH ORGANISATIONS & CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243100,ERS INVOICE65532,2281.25,Y A S Y,306981,Unclassified Non Trade,YOUTH ORGANISATIONS & CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243101,ERS INVOICE65533,6968.75,Y A S Y,306981,Unclassified Non Trade,YOUTH ORGANISATIONS & CENTRES
VSP DELIVER,9120,OTHER AGENCIES,2012-04-11,3243102,ERS INVOICE65534,1968.50,HEELEY DEVELOPMENT TRUST,472941,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
DIGITAL CALL OFF CONTRACT,1157,DWELLINGS MAIN CONTRACT,2012-04-11,3105434,70317,900.00,NEW CHANNELS LTD,207092,Domestic Goods,SATELLITE TELEVISION - EQUIPME
DIGITAL CALL OFF CONTRACT,1157,DWELLINGS MAIN CONTRACT,2012-04-11,3108053,71157,650.00,NEW CHANNELS LTD,207092,Domestic Goods,SATELLITE TELEVISION - EQUIPME
DIGITAL CALL OFF CONTRACT,1157,DWELLINGS MAIN CONTRACT,2012-04-11,3108055,71135,1450.00,NEW CHANNELS LTD,207092,Domestic Goods,SATELLITE TELEVISION - EQUIPME
MECHANICAL & ELECTRICAL ENGINE,8350,MISCELLANEOUS EXPENSES,2012-04-11,3186356,204935,12495.72,PHS COMPLIANCE,493368,Environmental Services,GAS & ELECTRICAL TESTING & INS
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2012-04-11,3192722,2100140047,40000.00,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,449452,Unclassified Non Trade,HOSPITALS
VACANT PROPERTIES,6030,REPAIRS AND MTCE - RESPONSIVE,2012-04-11,3202427,INV056349,1359.75,CONSTANT SECURITY SERVICES LIMITED,501937,Facilities Management,SECURITY SERVICES
CONTRACT PROVIDER 2011/12,9120,OTHER AGENCIES,2012-04-11,3206253,10,3409.00,SAVTE,350936,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-04-11,3206595,43421,617.50,OAK TREE PSYCHOLOGICAL,563914,Medical,PSYCHOLOGISTS
PROJECT MANAGEMENT - SCHEME,8440,FEE EXPENSES,2012-04-11,3214911,SIN006144,6814.92,ALPHEUS ENVIRONMENTAL LIMITED,490217,Environmental Services,DRAIN & SEWER CLEARANCE
VACANT PROPERTIES,6030,REPAIRS AND MTCE - RESPONSIVE,2012-04-11,3220483,INV056723,1165.50,CONSTANT SECURITY SERVICES LIMITED,501937,Facilities Management,SECURITY SERVICES
OTHER,8350,MISCELLANEOUS EXPENSES,2012-04-11,3222409,6182214,34584.50,AUDIT COMMISSION,389233,Financial Services,AUDITORS
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2012-04-11,3225939,2100141466,24990.00,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,449452,Unclassified Non Trade,HOSPITALS
SHEFFIELD EMPLOYABILITY PROJEC,9120,OTHER AGENCIES,2012-04-11,3226582,499,25154.00,THE SOURCE AT MEADOWHALL,350485,Human Resources,TRAINING CENTRES
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2012-04-11,3229160,255,7657.00,HOME-START SHEFFIELD,323471,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PARKS OPERATIONS SOUTH,8550,OTHER SERVICES,2012-04-11,3232085,21138,696.50,STREETMASTER (SOUTH WALES) LTD,516590,Construction,GARDEN & PATIO FURNITURE MNFRS
CITY WIDE CONTRACTS,8440,FEE EXPENSES,2012-04-11,3232230,10/4956/34BA/40310,6405.00,SHEFFIELD WILDLIFE TRUST,347103,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
SENSORY VISION,5750,TRAINING EXPENDITURE,2012-04-11,3235246,1S,500.00,DR GAIL BAILEY,564976,Medical,DOCTORS
SEP (ERDF/SP),9120,OTHER AGENCIES,2012-04-11,3235656,OS888348,7800.00,SHEFFIELD CAB DEBT SUPPORT UNIT,395747,Medical,COUNSELLING & ADVICE SERVICES
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-04-11,3236150,10232,1238.75,PARSONS DOWD PSYCHOLOGICAL LTD,563972,Medical,PSYCHOLOGISTS
RECRUITMENT ADVERTISING,5720,RECRUIT. ADV. - INVOICE,2012-04-11,3236488,AMI-NCED0112-109833,500.00,NEW CIVIL ENGINEER APPOINTMENTS,301814,Education,NEWSPAPER & MAGAZINE PUBLISHER
TRANSPORT,7020,VEHICLE FUEL COSTS,2012-04-11,3236587,7562943,3573.30,CARLTON FUELS LTD,400863,Vehicles Not Buses,FUEL DEALERS
SHORT BREAKS FUNDING FOR DISAB,9120,OTHER AGENCIES,2012-04-11,3236848,41028,7000.00,RAY OF HOPE,385097,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
PUBLIC RIGHTS OF WAY,8060,MATERIALS AND SUPPLIES GENERAL,2012-04-11,3236853,INV77850,2195.00,BRISSCO SIGNS & GRAPHICS,562202,Building Construction Materials,SIGNS & NAMEPLATES
FAMILY & COMM MANAGEMENT,8010,EQUIPMENT PURCHASE AND REPAIR,2012-04-11,3236918,7401920838,5289.80,DELL CORPORATION LTD,339740,ICT,COMPUTER MNFRS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2012-04-11,3238287,SY105109,577.50,REDACTED PERSONAL DATA,564545,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PARKS OPERATIONS SOUTH,8060,MATERIALS AND SUPPLIES GENERAL,2012-04-11,3238295,RSIN0006874,2385.00,RIGBY TAYLOR LTD.,207966,Vehicles Not Buses,CAR PAINT & LACQUER MNFRS & SU
CAPITAL GENERAL,9650,OTHER SERVICE RECHARGES,2012-04-11,3238299,931719,18653.72,DEL (CARBROOK) SHEFFIELD HOMES,394506,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
OFF THE SHELF,8440,FEE EXPENSES,2012-04-11,3239359,1110/COM,782.92,UNIVERSITY OF SHEFFIELD,328421,Unclassified Non Trade,UNIVERSITIES & MEDICAL SCHOOLS
SERVICE MANAGEMENT,8470,LEGAL FEES,2012-04-11,3239406,57226061,1846.00,DLA PIPER UK LLP,441631,Legal Services,LEGAL SERVICES
SERVICE MANAGEMENT,8470,LEGAL FEES,2012-04-11,3239407,57237176,1139.50,DLA PIPER UK LLP,441631,Legal Services,LEGAL SERVICES
SHEFFIELD HOMES MANAGEMENT COS,8350,MISCELLANEOUS EXPENSES,2012-04-11,3239457,562,840.00,SHEFFIELD HOMES LTD,503889,Unclassified Non Trade,"HOUSING ASSOCIATIONS, SOCIETIE"
BUILDING STANDARDS,8270,SUBSCRIPTIONS,2012-04-11,3239462,9144,3094.65,DISTRICT SURVEYORS ASSOCIATION,440504,Human Resources,TRADE ASSOC & REGULATORY BODIE
ACCESS TO HOUSING,8370,PRINTING,2012-04-11,3239476,931942,514.60,DESIGN & PRINT SERVICE (SHEFFIELD HOMES),387617,Facilities Management,PRINTERS
SPECIAL GUARDIANSHIP,9270,RESIDENCE ORDERS,2012-04-11,3239599,6810041453,1795.03,LEEDS CITY COUNCIL,316373,Unclassified Non Trade,LOCAL GOVERNMENT
PLAYGROUND MAINTENANCE & INSPE,8010,EQUIPMENT PURCHASE AND REPAIR,2012-04-11,3239649,10485,2709.62,DCM PROJECTS,520032,Sports & Playground,PLAYGROUND EQUIPMENT
PARKS OPERATIONS NORTH,7020,VEHICLE FUEL COSTS,2012-04-11,3239762,7559503,1189.79,CARLTON FUELS LIMITED,490002,Utilities,OIL FUEL DISTRIBUTORS
NEW MARKET DEVELOPMENT,1193,CONSULTANTS FEES,2012-04-11,3239817,57239578,43666.80,DLA PIPER UK LLP,204413,Legal Services,SOLICITORS
SCHOOLS ACCESS INITIATIVE,1183,PURCHASE OF EQUIPMENT,2012-04-11,3240158,11274814,8333.40,PC WORLD (BUSINESS CENTRE),207429,ICT,COMPUTER SYSTEMS & SOFTWARE (S
HOSPITAL SOCIAL WORK - GENERAL,7160,CAR PARKING SPACES AND FEES,2012-04-11,3240442,4000310644,1049.20,SHEFFIELD TEACHING HOSPITAL NHS,309216,Unclassified Non Trade,HOSPITALS
EXTENDED LEARNING & SUPPORT,8440,FEE EXPENSES,2012-04-11,3240462,3329,2718.80,GREEN ESTATE LTD,388189,Environmental Services,WASTE DISPOSAL SERVICES
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2012-04-11,3240472,8613462,933.95,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
LEARNING AND ACHIEVEMENT SERV,8440,FEE EXPENSES,2012-04-11,3242800,1081,11989.90,NAVIGATE RESOURCING LTD.,444872,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2012-04-11,3240477,8624825,1735.56,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2012-04-11,3240480,8624878,1414.16,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
STATUTORY ADVERTISING,8420,ADVERTISING AND PUBL-INVOICED,2012-04-11,3240485,8624995,964.20,SHEFFIELD NEWSPAPERS LTD,208391,Education,NEWSPAPER & MAGAZINE PUBLISHER
SHEFFIELD EMPLOYABILITY PROJEC,8440,FEE EXPENSES,2012-04-11,3240501,1610,4400.00,MILBURN TRINNAMAN LA COURT,520156,Consultancy,BUSINESS & MANAGEMENT CONSULTA
ADOPTION SERVICE,8550,OTHER SERVICES,2012-04-11,3240570,101/11,2000.00,CHRYSALIS ASSOCIATES LTD,520856,Medical,PSYCHOLOGISTS
MINIBUSES - SHEFFTAX TENDERED,7060,EXTERNAL VEHICLE HIRE,2012-04-11,3240575,984,15683.01,SHEFFIELD TAXI SERVICES LTD,208407,Transport,TAXIS & PRIVATE HIRE
"FINANCIAL ASSESSMENT,PAY&RECOV",8390,STATIONERY,2012-04-11,3240660,SINV00226831,588.92,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
VACANT PROPERTIES,6030,REPAIRS AND MTCE - RESPONSIVE,2012-04-11,3240702,5/644/25LM/40813,2160.00,WILDSCAPES LTD,472494,Consultancy,LANDSCAPE ARCHITECTS & DESIGNE
CROOKESMOOR CENTRAL COSTS,8390,STATIONERY,2012-04-11,3240791,SINV00226852,764.40,R A ROBERTS (OFFICE EQUIPMENT) LTD,207777,Furniture,OFFICE FURNITURE & EQUIPMENT
PROJECT MANAGEMENT - SCHEME,8350,MISCELLANEOUS EXPENSES,2012-04-11,3240805,20,795.00,YORK ARCHAEOLOGICAL TRUST,538295,Consultancy,ARCHAEOLOGISTS
PROJECT MANAGEMENT - SCHEME,8350,MISCELLANEOUS EXPENSES,2012-04-11,3240809,26,3995.00,YORK ARCHAEOLOGICAL TRUST,538295,Consultancy,ARCHAEOLOGISTS
COMMUNICATIONS TEAM,8420,ADVERTISING AND PUBLICITY,2012-04-11,3240929,932970,1000.00,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
SEN TRANSPORT,7140,PUBLIC TRANSPORT COSTS,2012-04-11,3241094,113174277,897.75,ROTHERHAM M B C,296984,Unclassified Non Trade,LOCAL GOVERNMENT
ACCOMMODATION,6030,REPAIRS AND MTCE - RESPONSIVE,2012-04-11,3241260,932060,2092.90,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
AGENCY STAFF,5610,AGENCY STAFF - INVOICE,2012-04-11,3241916,CE0223590764D1,114873.58,REED,341818,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
CONTACT CONTRACTS,9280,CONTACT,2012-04-11,3241963,415,2213.45,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CARBROOK HALL,6030,REPAIRS AND MTCE - RESPONSIVE,2012-04-11,3241990,13096,572.96,PETER HOUSLEY REMOVALS,207489,Transport,REMOVALS & STORAGE - HOUSEHOLD
HOWDEN HOUSE PFI CONTRACT,9620,FINANCIAL PROCESSES,2012-04-11,3242002,22129,416878.20,LR (SHEFFIELD PFI) LIMITED,456582,Facilities Management,FACILITIES MANAGEMENT
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2012-04-11,3242465,110327,874.00,REDACTED PERSONAL DATA,349291,Social Community Care,ADOPTION & FOSTERING
PAYMENT HOLDING ACCOUNT,8350,MISCELLANEOUS EXPENSES,2012-04-11,3242063,11100005,836777.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PAYMENT HOLDING ACCOUNT,8350,MISCELLANEOUS EXPENSES,2012-04-11,3242068,11100004,836777.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2012-04-11,3242157,3000185,7995.00,CLARK & PARTNERS LTD,203928,Medical,DISABILITY EQUIPMENT - MNFRS &
ACCOMMODATION,6020,REPAIRS AND MTCE - PROGRAMMED,2012-04-11,3242166,932052,5575.73,NEIGHBOURHOODS DIRECTORATE (HOMES),402953,Unclassified Non Trade,LOCAL GOVERNMENT
SH GENERAL,9650,CORPORATE MAIL,2012-04-11,3242169,931912,46000.00,CHIEF EXECUTIVE DIRECTORATE (HOMES),402954,Unclassified Non Trade,LOCAL GOVERNMENT
GENERAL ADMINISTRATION,8540,SECURITY SERVICES,2012-04-11,3242190,INV056634,4301.25,CONSTANT SECURITY SERVICES LIMITED,501937,Facilities Management,SECURITY SERVICES
ADAPTATIONS,1157,DWELLINGS MAIN CONTRACT,2012-04-11,3242213,9085130274,2291.00,STANNAH LIFT SERVICES LTD.,208625,Social Community Care,STAIRLIFTS - MNFRS & INSTALLER
