Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
PDSI PURCHASING,9190,CITYWIDE SPOT,2013-10-10,3531304,4154/,308.77,ONE TO ONE SUPPORT SERVICES LTD,518159,Social Community Care,HOME CARE SERVICES
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2013-10-10,3531253,136148,874.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
INDEPENDENT FOSTERING PLACEMEN,9270,INDEPENDENT FOSTERING,2013-10-10,3531254,136149,830.00,SWIIS FOSTER CARE LTD.,349291,Social Community Care,ADOPTION & FOSTERING
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531255,1585,16800.00,BLUE MOUNTAIN HOMES LTD,386378,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531257,LAKATOSOVA49,320.95,EARL MARSHALL GUEST HOUSE,391589,Facilities Management,GUEST HOUSES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531261,4295,5360.00,TWENTY FOUR SEVEN,364408,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2013-10-10,3531262,6087,7800.64,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
UASC/ASYLUM - LEAVING CARE,6210,RENTS,2013-10-10,3531263,6089,1860.00,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531264,6091,3200.00,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531265,6116,4765.62,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531266,6122,2850.00,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531267,6135,2382.81,PROGRESSIVE CARE LTD,343548,Social Community Care,CHILDREN'S HOMES
LEAVING CARE,9270,CARELEAVERS ACCOMMODATION,2013-10-10,3531268,A1432,453.30,JUST ONE RECRUITMENT & TRAINING LTD,583918,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
INDEPENDENT RES BLOCK PLACEMEN,9270,INDEPENDENT RESIDENTIAL PMENT,2013-10-10,3531269,1582,11200.00,BLUE MOUNTAIN HOMES LTD,386378,Social Community Care,CHILDREN'S HOMES
CONTACT CONTRACTS,9280,CONTACT,2013-10-10,3531277,483JG,285.95,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-10-10,3531278,483JJ,328.65,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-10-10,3531282,483RP,344.10,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-10-10,3531283,483RS,324.35,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
CONTACT CONTRACTS,9280,CONTACT,2013-10-10,3531284,483TH,309.60,SHEFFIELD CHILDREN'S CENTRE,311908,Social Community Care,NURSERIES & CRECHES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-10-10,3531230,J720910 131013,19737.00,HOUSTEADS,361860,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-10-10,3531231,J720911 131013,1412.00,THE WHITE HOUSE CARE HOME,362083,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,4260,NURSING COSTS RECOVERED,2013-10-10,3531232,J720912 131013,326.46,ELMWOOD HOUSE NURSING HOME,362098,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531233,J720917 131013,3128.00,CRAEGMOOR  - RICHMOND HEIGHTS,361933,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531234,J720919 131013,12903.00,ABBEY GRANGE RESIDENTIAL HOME,361753,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-10-10,3531235,J720920 131013,8109.39,CRAEGMOOR WILLOWS CHESTERFIELD PRIORY,361890,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531236,J720921 131013,9775.00,BLENHEIM COURT,368328,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531237,J720922 131013,4764.00,ROSEBERRY CARE CENTRES GB LTD,368334,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-10-10,3531238,J660883 180813,1596.00,FERNDENE CARE HOME,547266,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-10-10,3531239,J680184 150913,1596.00,FERNDENE CARE HOME,547266,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2013-10-10,3531240,J701404 131013,18536.60,ELMWOOD HOUSE NURSING HOME,362098,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-10-10,3531241,J701411 131013,27629.86,COUNTRY CARE HOMES LTD,361754,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531241,J701411 131013,7370.86,COUNTRY CARE HOMES LTD,361754,Social Community Care,RESIDENTIAL CARE HOMES
PDSI PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531242,J701453 131013,1667.20,LONGLEY PARK VIEW,361928,Social Community Care,NURSING HOMES
PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531242,J701453 131013,5874.80,LONGLEY PARK VIEW,361928,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9210,CONTINUING NURSING CARE,2013-10-10,3531242,J701453 131013,31429.00,LONGLEY PARK VIEW,361928,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,CONTINUING RESIDENTIAL CARE,2013-10-10,3531243,J701603 131013,1596.00,FERNDENE CARE HOME,547266,Social Community Care,RESIDENTIAL CARE HOMES
PURCHASING LEARNING DISABILITI,9210,CONTINUING NURSING CARE,2013-10-10,3531244,J701621 131013,4500.00,DANSHELL HEALTHCARE LIMITED,564790,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-10-10,3531245,J720886 150913,353.00,HOUSTEADS,361860,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-10-10,3531246,J720887 150913,2824.00,DEVAGLADE LIMITED T/A AARON VIEW,486043,Social Community Care,NURSING HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-10-10,3531247,J720889 150913,403.43,BEECHY KNOLL,362144,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9210,SHORT TERM NURSING CARE,2013-10-10,3531248,J720890 150913,1005.43,BLENHEIM COURT,368328,Social Community Care,NURSING HOMES
DRUG & ALCOHOL MH -PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-10-10,3531249,J720891 150913,6240.00,ARK HOUSE REHAB LTD,383520,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-10-10,3531250,J720306 150913,1601.14,CASTELAYN,361796,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-10-10,3531251,J720884 150913,627.00,COTLEIGH,361811,Social Community Care,RESIDENTIAL CARE HOMES
ADULT SOCIAL CARE PURCHASING,9200,SHORT TERM RESIDENTIAL CARE,2013-10-10,3531252,J720885 150913,387.00,DEERLANDS,361836,Social Community Care,RESIDENTIAL CARE HOMES
CATERING PREMISES & EQUIPMENT,8010,EQUIPMENT PURCHASE AND REPAIR,2013-10-11,3526605,50732,1400.00,BARNSLEY CATERING SERVICES LTD,203262,Catering,CATERING EQUIPMENT
EXTERNAL PROJECTS,8550,OTHER SERVICES,2013-10-11,3532493,ERS INVOICE91128,3600.00,FIONA M. GREAVES,587313,Consultancy,BUSINESS & MANAGEMENT CONSULTA
CLAIMS,8740,EMPLOYERS LIABILITY,2013-10-11,3532495,ERS INVOICE91130,12500.00,KH INJURY LAWYERS,206172,Legal Services,SOLICITORS
CLAIMS,8740,PUBLIC LIABILITY,2013-10-11,3532496,ERS INVOICE91131,23500.00,PETHERBRIDGE BASSRA,572965,Legal Services,SOLICITORS MARKETING SERVICES
EARLY YEARS SEN TEAM,8440,FEE EXPENSES,2013-10-11,3532497,ERS INVOICE91132,450.00,BLACK WOMEN'S RESOURCE CENTRE,299561,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
STRATEGY AND SKILLS,8550,OTHER SERVICES,2013-10-11,3532498,ERS INVOICE91133,2000.00,GAIL LEATHLEY,585506,Consultancy,INVESTMENT CONSULTANTS
SH GENERAL,9010,CORPORATION TAX,2013-10-11,3532499,ERS INVOICE91134,15302.20,HM REVENUE & CUSTOMS,545456,Unclassified Non Trade,INLAND REVENUE
GRANT DD,8440,FEE EXPENSES,2013-10-11,3532500,ERS INVOICE91135,8438.19,WILLIAM BECKETT PLASTICS LTD,209533,Unclassified Trade,PLASTICS - INJECTION MOULDING
HOUSING OPTIONS & AID TEAM,9120,OTHER AGENCIES,2013-10-11,3532606,ERS INVOICE91137,475.00,OAK ESTATES,588031,Unclassified Trade,LETTING AGENTS
EXTERNAL PROJECTS,8440,FEE EXPENSES,2013-10-11,3532616,ERS INVOICE91147,17520.68,SHEFFIELD ENTERPRISE AGENCY LTD,481146,Unclassified Non Trade,BUSINESS ENTERPRISE AGENCIES
DISABLED GRANTS,1165,NC&A OTHER,2013-10-11,3532617,ERS INVOICE91148,3610.00,BANCROFT PLUMBING & HEATING LTD,398394,Construction,PLUMBERS
DISABLED GRANTS,1165,NC&A OTHER,2013-10-11,3532618,ERS INVOICE91149,1510.00,WESTWOOD JOINERY & CONSTRUCTION LTD,558811,Construction,CONSTRUCTION CONTRACTORS - GEN
DISABLED GRANTS,1165,NC&A OTHER,2013-10-11,3532619,ERS INVOICE91150,5156.00,G B ALLEN,204993,Construction,PLUMBERS
DISABLED GRANTS,1165,NC&A OTHER,2013-10-11,3532620,ERS INVOICE91151,1450.00,S & J MAINTENANCE,503616,Construction,BUILDING SERVICES
CLAIMS,8740,PUBLIC LIABILITY,2013-10-11,3532621,ERS INVOICE91152,1900.00,HAMPSON HUGHES SOLICITORS,588256,Legal Services,SOLICITORS
GRANT DD,8440,FEE EXPENSES,2013-10-11,3532623,ERS INVOICE91154,15668.30,THOS C WILD LTD,585423,Unclassified Trade,METAL PRODUCTS - FABRICATED
GRANT DD,8440,FEE EXPENSES,2013-10-11,3532624,ERS INVOICE91155,16453.78,AVOCA SYSTEMS LTD,588231,ICT,DATABASE SERVICES
DIRECTOR-COMM CARE,5790,EMPLOYEE EXPENSES,2013-10-11,3451908,2100052559,50218.18,NHS PROVIDER SERVICES,455606,Unclassified Non Trade,CLINICS - N.H.S.
RECRUITMENT ADVERTISING,5720,RECRUIT. ADV. - INVOICE,2013-10-11,3471367,PKGI/01289,5000.00,HEMMING GROUP LTD,205456,Education,PUBLISHERS
CORPORATE ROOM BOOKINGS,8440,FEE EXPENSES,2013-10-11,3497002,20306,1274.00,ST MARY'S (CONFERENCE & CATERING) LTD,376186,Catering,CATERERS
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2013-10-11,3520301,695,1750.00,HEASON EVENTS,481287,Leisure Services,PROFESSIONAL SPEAKERS
P&TC STAFFING,8490,OTHER PROFESSIONAL FEES,2013-10-11,3520337,127,10716.50,SOVA,439114,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2013-10-11,3520341,16108,963.00,CVC EVENT SERVICES LTD,381526,Leisure Services,"EXHIBITION, EVENT & TRADE FAIR"
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2013-10-11,3522323,INV161876,320.00,A PINDER LTD,202627,Facilities Management,COPYING & DUPLICATING SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,WASTE DISPOSAL,2013-10-11,3522991,55952/1,2057.68,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,WASTE DISPOSAL,2013-10-11,3522993,55951/1,1406.48,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,WASTE DISPOSAL,2013-10-11,3522995,55949/1,1611.04,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,WASTE DISPOSAL,2013-10-11,3522996,55948/1,544.64,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,WASTE DISPOSAL,2013-10-11,3522997,55947/1,1164.24,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
ESTATE & ENVIORMENTAL SERVICES,6090,WASTE DISPOSAL,2013-10-11,3522998,55946/1,909.48,R FLETCHER WASTE DISPOSAL LTD,473104,Environmental Services,WASTE DISPOSAL SERVICES
SSCB,4080,FEES & CHARGES,2013-10-11,3523032,776,1300.00,CONSILIENT CONSULTING LTD,446779,Consultancy,BUSINESS & MANAGEMENT CONSULTA
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2013-10-11,3524197,SP13020881,442.00,ST JOHN AMBULANCE,327056,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
MEDICO LEGAL CENTRE,8010,EQUIPMENT PURCHASE AND REPAIR,2013-10-11,3524446,CD223591,481.72,SWANN-MORTON LIMITED,315216,Medical,MEDICAL EQUIPMENT MNFRS
COMMUNICATIONS,9120,OTHER AGENCIES,2013-10-11,3524532,101798803,1360.00,CLEAR CHANNEL UK LIMITED,432621,Facilities Management,ADVERTISING - OUTDOOR
PROPERTY DISPOSAL,9650,OTHER SERVICE RECHARGES,2013-10-11,3524724,SEL.KAP.BR.001/1,2521.00,SILKSTONE ENVIRONMENTAL LTD,457387,Consultancy,GEOLOGICAL & GEOPHYSICAL CONSU
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2013-10-11,3525091,471382,800.00,BANNER PLANT  LTD,203248,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-10-11,3525120,883031,600.00,MR A M WYNNE,487888,Legal Services,BARRISTERS
COMMUNITY HEALTH CHAMPIONS,9030,HEALTH,2013-10-11,3525932,30,8258.33,SHEFFIELD CUBED,581274,Unclassified Trade,PUBLIC HEALTH SUPPLIERS
ADOPTION SERVICE,6280,HIRE OF PREMISES,2013-10-11,3526247,2665,250.00,Y A S Y,306981,Unclassified Non Trade,YOUTH ORGANISATIONS & CENTRES
STREET SPORTS,8490,COACHING FEES,2013-10-11,3526380,AS45,365.64,EVOLUTION OUTDOORS LTD,556160,Leisure Services,SPORTS COACHING & INSTRUCTION
FOSTERING DEVELOPMENT,8420,ADVERTISING AND PUBLICITY,2013-10-11,3526439,296071,1693.34,BAUER RADIO LTD,366884,Unclassified Trade,RADIO & TELEVISION STATIONS
CITY CENTRE PROMOTIONAL PLAN,8010,EQUIPMENT PURCHASE AND REPAIR,2013-10-11,3526589,473642,480.00,BANNER PLANT  LTD,203248,Vehicles Not Buses,PLANT & MACHINERY HIRE & LEASI
COMMUNITY HEALTH CHAMPIONS,9030,HEALTH,2013-10-11,3526675,SOARCO/1117,1933.00,SOAR COMMUNITY,581261,Unclassified Trade,PUBLIC HEALTH SUPPLIERS
EVENTS IN PARKS,8200,EVENTS EXPENDITURE,2013-10-11,3526677,321,525.00,FGOWI LTD,582573,Leisure Services,CONCERT ORGANISERS
CATERING PREMISES & EQUIPMENT,8010,EQUIPMENT PURCHASE AND REPAIR,2013-10-11,3528053,50549,1360.50,BARNSLEY CATERING SERVICES LTD,203262,Catering,CATERING EQUIPMENT
AREA SOUTH WEST,8010,ESTATES EQUIP PURCHASE & REPAI,2013-10-11,3528117,920258737,643.76,ARCO LTD,203022,Clothing,SAFETY EQUIPMENT & CLOTHING
DELEGATED BUDGETS,8470,LEGAL FEES,2013-10-11,3528160,143103,250.00,REDACTED PERSONAL DATA,563145,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
CITY CENTRE MANAGEMENT & ADMIN,8010,EQUIPMENT PURCHASE AND REPAIR,2013-10-11,3528218,5171,750.00,SPRINGBOARD RESEARCH LTD.,369222,Facilities Management,RESEARCH ORGANISATIONS
DELEGATED BUDGETS,8470,LEGAL FEES,2013-10-11,3528233,864129,690.00,MR A J LORD,486218,Legal Services,BARRISTERS
COUNCIL TAX COLLECTION,8470,LEGAL FEES,2013-10-11,3528327,621,3200.00,MS JENNY WRIGLEY,566567,Legal Services,BARRISTERS
OTHER REPAIRS & FEES,6030,NON CONTRACT TV AERIALS,2013-10-11,3530517,985,2479.00,NEW CHANNELS,207092,Domestic Goods,SATELLITE TELEVISION - EQUIPME
PROJECT MANAGEMENT - SCHEME,8350,MISCELLANEOUS EXPENSES,2013-10-11,3530533,2014/32,5248.00,DCA CONSULTANCY LTD,586559,Consultancy,BUSINESS & MANAGEMENT CONSULTA
OLDER PERSONS LIVING,8560,PARTICIPATION DEVELOPMENT PROJ,2013-10-11,3530581,552178,455.50,MERCURY CARS,326445,Transport,TAXIS & PRIVATE HIRE
STADIA TECHNOLOGY PARK,8590,LANDLINE TELEPHONES,2013-10-11,3530611,14159,424.40,SHEFFIELD SCIENCE PARK COMPANY,302336,Human Resources,TRAINING SERVICES
CORPORATE ROOM BOOKINGS,8440,FEE EXPENSES,2013-10-11,3530614,2287,525.00,SHEFFIELD CATHEDRAL CHAPTER,427279,Unclassified Non Trade,PLACES OF WORSHIP
CORPORATE CS MGT,6150,ELECTRICITY,2013-10-11,3530890,79781989790,564.84,NPOWER,414736,Utilities,ELECTRICITY COMPANIES
PMY MAINT.ELEC - HALLAM PMY,1161,NC&A MAIN CONTRACT,2013-10-11,3530917,ED03626H/5,400.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PMY MAINT.HEATING -DOBCROFT J,1161,NC&A MAIN CONTRACT,2013-10-11,3530917,ED03626H/5,31900.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
SWAN COMMISSIONED,1147,DEMOLITION,2013-10-11,3530918,SH03420/25,447.18,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
ALMO ASBESTOS SURVEYS,1157,DWELLINGS MAIN CONTRACT,2013-10-11,3530918,SH03420/25,9476.06,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
VACANT REPAIRS,6030,ONE OFF STRUCTURAL SURVEY,2013-10-11,3530918,SH03420/25,2415.12,EURO ENVIRONMENTAL LTD,399641,Construction,ASBESTOS SURVEYS & REMOVALS
PMY MAINT.STRUCT -CLASP,1161,NC&A MAIN CONTRACT,2013-10-11,3530919,ED03626E/3,17305.73,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PMY MAINT HEATING -STRADBROKE,1161,NC&A MAIN CONTRACT,2013-10-11,3530921,ED03626D/14,28200.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
SUCCESSFUL FAMILIES PROGRAMME,8440,FEE EXPENSES,2013-10-11,3530940,FDP0336,690.00,FAMILY DEVELOPMENT PROJECT,315505,Social Community Care,CHILDCARE SERVICES
VISION SUPPORT SERVICE,5750,TRAINING EXPENDITURE,2013-10-11,3530945,IPESHEFF649,540.00,POSITIVE EYE LTD,510472,Medical,DISABILITY EQUIPMENT - MNFRS &
CRIMINAL RECORDS BUREAU (C.R.B,5780,CRB CHECKS - INVOICE,2013-10-11,3531048,907547,26532.00,DISCLOSURE & BARRING SERVICE,335402,Unclassified Non Trade,CENTRAL GOVERNMENT
PROPERTY DISPOSAL,6020,REPAIRS AND MTCE - PROGRAMMED,2013-10-11,3531065,137497,475.01,CAMWATCH LTD,203706,Facilities Management,CCTV & VIDEO EQUIPMENT
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-10-11,3531086,878925,600.00,MISS N G ERLEN,465151,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-10-11,3531087,884879,600.00,MR A M WYNNE,487888,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-10-11,3531088,883015,600.00,MS C E FORD,544033,Legal Services,SOLICITORS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-10-11,3531089,881331,600.00,MS C E FORD,544033,Legal Services,SOLICITORS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-10-11,3531091,134883,520.00,MR GORDON SEMPLE,532712,Legal Services,BARRISTERS
CARE PROCEEDINGS (LEGAL FEES),8470,LEGAL FEES,2013-10-11,3531092,223717,1100.00,MR RAZIF AZMI,528452,Legal Services,BARRISTERS
ADOPTION SUPPORT GRANT,8440,FEE EXPENSES,2013-10-11,3531132,NOR6553,2358.00,BAAF ADOPTION & FOSTERING,383738,Social Community Care,ADOPTION & FOSTERING
ADOPTION SERVICE,8440,FEE EXPENSES,2013-10-11,3531133,NOR6665,547.70,BAAF ADOPTION & FOSTERING,383738,Social Community Care,ADOPTION & FOSTERING
INTER AGENCY FEES,9120,OTHER AGENCIES,2013-10-11,3531142,313/14,18000.00,ADOPTION MATTERS NORTHWEST,340890,Unclassified Non Trade,CHARITIES & VOLUNTARY ORGANISA
START,7160,CAR PARKING SPACES AND FEES,2013-10-11,3531147,181049,433.33,APCOA PARKING UK LTD,532128,Traffic Management,CAR PARKING & GARAGING
PERMANENCE FOSTERING,7160,CAR PARKING SPACES AND FEES,2013-10-11,3531152,181047,379.17,APCOA PARKING UK LTD,532128,Traffic Management,CAR PARKING & GARAGING
TASK FOSTERING,7160,CAR PARKING SPACES AND FEES,2013-10-11,3531155,181045,433.33,APCOA PARKING UK LTD,532128,Traffic Management,CAR PARKING & GARAGING
"FAMILIES, ADOPTERS & CARERS TE",7160,CAR PARKING SPACES AND FEES,2013-10-11,3531158,181055,487.50,APCOA PARKING UK LTD,532128,Traffic Management,CAR PARKING & GARAGING
ADOPTION STAFFING TEAM 1,7160,CAR PARKING SPACES AND FEES,2013-10-11,3531162,181053,325.00,APCOA PARKING UK LTD,532128,Traffic Management,CAR PARKING & GARAGING
MILLHOUSES PARK (CITY),8550,OTHER SERVICES,2013-10-11,3531169,4112,335.80,TIMBERPLAY LTD,411827,Sports & Playground,PLAYGROUND EQUIPMENT
PMY MAINT. HEATING - BANKWOOD,1161,NC&A MAIN CONTRACT,2013-10-11,3531473,ED03626J/2,51000.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PMY MAINT STRUCT-PHILLIMORE,1161,NC&A MAIN CONTRACT,2013-10-11,3531473,ED03626J/2,43900.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
HUNTERS BAR  - MOBILE REPLACE,1161,NC&A MAIN CONTRACT,2013-10-11,3531473,ED03626J/2,18500.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
PMY MAINT. HEATING-PHILLIMORE,1161,NC&A MAIN CONTRACT,2013-10-11,3531473,ED03626J/2,79900.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
GLEADLESS PRIMARY - REBUILD,1161,NC&A MAIN CONTRACT,2013-10-11,3531473,ED03626J/2,35400.00,KIER SHEFFIELD LLP,352687,Construction,PROPERTY MAINTENANCE & REPAIRS
INCLUSION CENTRE,8550,OTHER SERVICES,2013-10-11,3531485,6/F14,320.00,FURNIVAL BURNGREAVE COMMUNITY PROJECTS,410738,Unclassified Non Trade,COMMUNITY PROJECTS
PARKS OPS SOUTH & SOUTH EAST,8060,MATERIALS AND SUPPLIES GENERAL,2013-10-11,3531808,7653,1760.00,GSB LOAMS LIMITED,313281,Construction,TURFING CONTRACTORS & TURF SUP
PLAYGROUND MAINTENANCE & INSPE,8010,EQUIPMENT PURCHASE AND REPAIR,2013-10-11,3531868,1585,2157.00,GARY FLETCHER (SURFACING) LTD,205076,Construction,ROAD SURFACING CONTRACTORS
CORNHILL CONCIERGE,1161,NC&A MAIN CONTRACT,2013-10-11,3531880,SH04053/1,40900.00,O AND P CONSTRUCTION SERVICES LIMITED,582977,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
HARD FM,6030,REPAIRS AND MTCE - RESPONSIVE,2013-10-11,3531882,2013,760.00,CRB DOOR SYSTEMS LTD,541144,Construction,DOORS - REPAIRING
ALDINE HOUSE,5610,AGENCY STAFF,2013-10-11,3531888,1003615438,764.00,HAYS PERSONNEL,381864,Human Resources,EMPLOYMENT & RECRUITMENT AGENC
EXTERNAL PROJECTS,8440,FEE EXPENSES,2013-10-11,3531900,369,1772.26,SHEFFIELD ENTERPRISE AGENCY LTD,481146,Unclassified Non Trade,BUSINESS ENTERPRISE AGENCIES
BUSINESS TRANSFORMATION TEAM,8550,OTHER SERVICES,2013-10-11,3531903,368,3500.00,SHEFFIELD ENTERPRISE AGENCY LTD,481146,Unclassified Non Trade,BUSINESS ENTERPRISE AGENCIES
STRATEGY AND SKILLS,8550,OTHER SERVICES,2013-10-11,3531907,367,4391.67,SHEFFIELD ENTERPRISE AGENCY LTD,481146,Unclassified Non Trade,BUSINESS ENTERPRISE AGENCIES
OUTDOOR EDUCATION,8620,COMPUTER MAINTENANCE,2013-10-11,3531926,1289,657.99,THE ROCKFIELD PARTNERSHIP,520804,Consultancy,BUSINESS & MANAGEMENT CONSULTA
NEW MARKET DEVELOPMENT,1193,CONSULTANTS FEES,2013-10-11,3531957,582,3000.00,LESLIE JONES ARCHITECTS,554141,Consultancy,ARCHITECTS
NEW MARKET DEVELOPMENT,1193,CONSULTANTS FEES,2013-10-11,3531958,71909,2974.93,RIDER LEVETT BUCKNALL UK LIMITED,393685,Consultancy,BUILDING CONSULTANTS
