Business Unit Description,Expense Code,Expense Code Description,GL Date,Document No.,Invoice No.,Invoiced Value,Supplier Name,Address Book No.,Proclass Details Level 1,Thomson Classification Description
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587262,J821574,761.44,REDACTED PERSONAL DATA,564207,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587264,J821574,793.52,REDACTED PERSONAL DATA,564303,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587265,J821574,432.00,REDACTED PERSONAL DATA,564308,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587266,J821574,2627.32,REDACTED PERSONAL DATA,564314,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-01-28,3587266,J821574,3044.08,REDACTED PERSONAL DATA,564314,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587267,J821574,600.32,REDACTED PERSONAL DATA,564370,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587268,J821574,504.00,REDACTED PERSONAL DATA,564393,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587269,J821574,3204.84,DIMENSIONS(UK) LTD,564410,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-01-28,3587269,J821574,2199.24,DIMENSIONS(UK) LTD,564410,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587271,J821574,930.88,REDACTED PERSONAL DATA,564521,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587272,J821574,347.76,REDACTED PERSONAL DATA,564772,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587274,J821574,2634.76,REDACTED PERSONAL DATA,564794,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-01-28,3587276,J821574,331.84,REDACTED PERSONAL DATA,565062,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587277,J821574,799.24,REDACTED PERSONAL DATA,565064,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587278,J821574,605.04,REDACTED PERSONAL DATA,565065,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587279,J821574,432.00,REDACTED PERSONAL DATA,565128,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587280,J821574,260.00,REDACTED PERSONAL DATA,565204,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587281,J821574,702.12,REDACTED PERSONAL DATA,565209,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587282,J821574,475.80,REDACTED PERSONAL DATA,565216,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587283,J821574,436.00,REDACTED PERSONAL DATA,565418,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587284,J821574,456.00,REDACTED PERSONAL DATA,565419,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587286,J821574,414.72,REDACTED PERSONAL DATA,565457,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587287,J821574,838.32,REDACTED PERSONAL DATA,565732,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587288,J821574,986.00,REDACTED PERSONAL DATA,565733,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,FUNDED HOME SUPPORT,2014-01-28,3587288,J821574,580.00,REDACTED PERSONAL DATA,565733,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587289,J821574,687.64,REDACTED PERSONAL DATA,565949,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587290,J821574,277.08,REDACTED PERSONAL DATA,565964,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587292,J821574,413.16,REDACTED PERSONAL DATA,565970,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587293,J821574,311.48,REDACTED PERSONAL DATA,565978,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587294,J821574,641.76,REDACTED PERSONAL DATA,566302,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587295,J821574,1188.92,REDACTED PERSONAL DATA,566442,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587296,J821574,1912.36,REDACTED PERSONAL DATA,566499,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587298,J821574,1196.08,REDACTED PERSONAL DATA,566598,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587300,J821574,797.80,REDACTED PERSONAL DATA,566612,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587303,J821574,788.48,REDACTED PERSONAL DATA,566622,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587304,J821574,621.52,REDACTED PERSONAL DATA,566625,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587305,J821574,1295.12,REDACTED PERSONAL DATA,566629,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587306,J821574,395.84,REDACTED PERSONAL DATA,566671,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587307,J821574,1500.00,REDACTED PERSONAL DATA,566678,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587308,J821574,1379.24,REDACTED PERSONAL DATA,566685,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587310,J821574,770.28,REDACTED PERSONAL DATA,566904,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587311,J821574,764.88,REDACTED PERSONAL DATA,567003,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587312,J821574,642.00,REDACTED PERSONAL DATA,567006,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-01-28,3587313,J821574,428.36,REDACTED PERSONAL DATA,567011,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587313,J821574,741.64,REDACTED PERSONAL DATA,567011,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587316,J821574,980.28,REDACTED PERSONAL DATA,567043,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587317,J821574,733.40,REDACTED PERSONAL DATA,567044,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587318,J821574,5488.00,REDACTED PERSONAL DATA,567050,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-01-28,3587319,J821574,2221.56,REDACTED PERSONAL DATA,567051,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587319,J821574,4253.68,REDACTED PERSONAL DATA,567051,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-01-28,3587320,J821574,509.48,REDACTED PERSONAL DATA,567077,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587321,J821574,279.80,REDACTED PERSONAL DATA,567089,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587323,J821574,458.20,REDACTED PERSONAL DATA,567132,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587324,J821574,2673.92,REDACTED PERSONAL DATA,567133,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587325,J821574,1506.68,REDACTED PERSONAL DATA,567137,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587326,J821574,1025.96,REDACTED PERSONAL DATA,567255,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587330,J821574,684.68,REDACTED PERSONAL DATA,567285,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587331,J821574,4737.92,REDACTED PERSONAL DATA,567445,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587332,J821574,885.40,REDACTED PERSONAL DATA,567752,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587333,J821574,596.80,REDACTED PERSONAL DATA,567769,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587336,J821574,2307.64,REDACTED PERSONAL DATA,567793,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587337,J821574,371.00,REDACTED PERSONAL DATA,567794,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587338,J821574,508.04,REDACTED PERSONAL DATA,567798,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587340,J821574,259.00,REDACTED PERSONAL DATA,567927,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587341,J821574,903.76,REDACTED PERSONAL DATA,567930,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587342,J821574,2475.88,REDACTED PERSONAL DATA,567932,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587343,J821574,1030.00,REDACTED PERSONAL DATA,567936,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-01-28,3587344,J821574,492.40,REDACTED PERSONAL DATA,567939,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587344,J821574,2470.92,REDACTED PERSONAL DATA,567939,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587346,J821574,663.72,REDACTED PERSONAL DATA,568192,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587347,J821574,1259.52,HADFIELD INSTITUTE LTD,568195,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587348,J821574,984.40,REDACTED PERSONAL DATA,568343,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587349,J821574,1480.16,REDACTED PERSONAL DATA,568443,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-01-28,3587350,J821574,500.00,REDACTED PERSONAL DATA,568514,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587351,J821574,486.48,REDACTED PERSONAL DATA,568522,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587352,J821574,4565.36,REDACTED PERSONAL DATA,568533,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587353,J821574,618.64,REDACTED PERSONAL DATA,568541,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587354,J821574,338.24,NOMAD OPENING DOORS,568571,Social Community Care,HOME SUPPORT SERVICES
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-01-28,3587354,J821574,501.56,NOMAD OPENING DOORS,568571,Social Community Care,HOME SUPPORT SERVICES
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587354,J821574,9697.36,NOMAD OPENING DOORS,568571,Social Community Care,HOME SUPPORT SERVICES
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587354,J821574,9789.68,NOMAD OPENING DOORS,568571,Social Community Care,HOME SUPPORT SERVICES
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587355,J821574,1077.80,TWLEVE TREES LTD,568572,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587356,J821574,2579.56,SL PAYROLL,568604,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587357,J821574,1381.60,AGE UK,568628,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587358,J821574,1008.04,REDACTED PERSONAL DATA,568764,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587360,J821574,532.12,REDACTED PERSONAL DATA,568769,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587361,J821574,973.52,REDACTED PERSONAL DATA,568771,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587362,J821574,2156.88,REDACTED PERSONAL DATA,568772,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587363,J821574,2364.88,LIFETIME HOMECARE LTD,568776,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587365,J821574,399.76,REDACTED PERSONAL DATA,569282,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587366,J821574,940.24,REDACTED PERSONAL DATA,569357,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587367,J821574,707.12,360 HEALTHCARE,569358,Medical,DOCTORS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587368,J821574,291.52,REDACTED PERSONAL DATA,569359,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587369,J821574,1536.36,REDACTED PERSONAL DATA,569424,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587371,J821574,383.28,REDACTED PERSONAL DATA,569593,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587372,J821574,300.00,REDACTED PERSONAL DATA,569594,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587374,J821574,639.64,REDACTED PERSONAL DATA,569606,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587375,J821574,257.64,REDACTED PERSONAL DATA,569608,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587376,J821574,313.60,REDACTED PERSONAL DATA,569609,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587378,J821574,673.08,REDACTED PERSONAL DATA,569612,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587380,J821574,1165.12,REDACTED PERSONAL DATA,569742,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587382,J821574,749.32,REDACTED PERSONAL DATA,570287,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587383,J821574,515.64,REDACTED PERSONAL DATA,570301,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587384,J821574,643.00,REDACTED PERSONAL DATA,570318,Unclassified Non Trade,OUT OF SCOPE FOR SIC MONITORIN
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587385,J821574,359.08,REDACTED PERSONAL DATA,570319,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587386,J821574,746.00,REDACTED PERSONAL DATA,570526,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587387,J821574,598.00,REDACTED PERSONAL DATA,570535,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587388,J821574,1818.88,REDACTED PERSONAL DATA,570536,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587389,J821574,592.00,REDACTED PERSONAL DATA,570537,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-01-28,3587390,J821574,403.44,REDACTED PERSONAL DATA,570570,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-01-28,3587391,J821574,907.20,REDACTED PERSONAL DATA,570625,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587391,J821574,2199.68,REDACTED PERSONAL DATA,570625,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587392,J821574,1220.60,REDACTED PERSONAL DATA,570735,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587393,J821574,2002.16,REDACTED PERSONAL DATA,570754,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587394,J821574,1132.96,REDACTED PERSONAL DATA,570828,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587396,J821574,1155.16,REDACTED PERSONAL DATA,570832,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587397,J821574,412.32,REDACTED PERSONAL DATA,570889,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587399,J821574,1142.28,REDACTED PERSONAL DATA,570933,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-01-28,3587401,J821574,402.40,REDACTED PERSONAL DATA,571038,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587403,J821574,508.72,REDACTED PERSONAL DATA,571131,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587404,J821574,261.44,REDACTED PERSONAL DATA,571134,Social Community Care,CAREFIRST DIRECT PAYMENTS
CARERS SPECIAL GRANT,9190,DIRECT PAYMENTS,2014-01-28,3587406,J821574,605.00,REDACTED PERSONAL DATA,571353,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587408,J821574,1556.32,ONE TO ONE SUPPORT SERVICES,571404,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587410,J821574,683.48,REDACTED PERSONAL DATA,571873,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587411,J821574,534.44,REDACTED PERSONAL DATA,571878,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,FUNDED HOME SUPPORT,2014-01-28,3587411,J821574,1540.00,REDACTED PERSONAL DATA,571878,Social Community Care,CAREFIRST DIRECT PAYMENTS
PDSI PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587412,J821574,445.88,REDACTED PERSONAL DATA,571880,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587414,J821574,849.88,REDACTED PERSONAL DATA,571885,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587416,J821574,769.76,REDACTED PERSONAL DATA,571891,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587417,J821574,926.84,REDACTED PERSONAL DATA,571896,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587418,J821574,306.80,REDACTED PERSONAL DATA,571931,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587419,J821574,1780.84,REDACTED PERSONAL DATA,571932,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587420,J821574,389.16,REDACTED PERSONAL DATA,571947,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587421,J821574,546.08,REDACTED PERSONAL DATA,571950,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587422,J821574,394.88,REDACTED PERSONAL DATA,571972,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587423,J821574,548.24,REDACTED PERSONAL DATA,572037,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587425,J821574,368.88,REDACTED PERSONAL DATA,572140,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587426,J821574,922.40,REDACTED PERSONAL DATA,572211,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587428,J821574,527.96,REDACTED PERSONAL DATA,572225,Social Community Care,CAREFIRST DIRECT PAYMENTS
PURCHASING LEARNING DISABILITI,9190,DIRECT PAYMENTS,2014-01-28,3587429,J821574,1179.44,REDACTED PERSONAL DATA,572337,Social Community Care,CAREFIRST DIRECT PAYMENTS
ADULT SOCIAL CARE PURCHASING,9190,DIRECT PAYMENTS,2014-01-28,3587430,J821574,432.00,REDACTED PERSONAL DATA,572339,Social Community Care,CAREFIRST DIRECT PAYMENTS
